action,id,old_charter_id,new_charter_id,amount,payment_date,payment_method,source
relink,23875,18241,019360,513.45,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23876,18275,019394,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23877,18218,019337,853.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23878,18218,019337,260.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23879,18276,019395,500.70,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23881,18226,019345,152.26,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23883,18279,019398,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23884,18199,019407,939.10,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23887,18190,019317,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23888,18190,019317,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23889,18198,019406,230.63,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23891,18171,019297,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23892,18171,019297,538.13,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23894,18280,019399,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23895,18096,019222,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23896,18196,019404,328.31,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23897,18196,019404,550.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23898,18202,019410,250.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23899,18260,019379,900.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23900,18287,019414,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23901,18287,019414,635.05,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23902,18292,019419,461.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23903,18256,019375,1387.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23904,18256,019375,1975.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23905,18236,019355,461.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23906,18236,019355,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23907,18236,019355,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23909,18285,019412,700.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23911,17978,019083,276.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23912,17978,019083,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23913,18219,019338,120.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23914,18219,019338,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23916,18154,019280,914.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23917,18333,019460,76.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23918,18297,019424,36.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23919,18289,019416,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23920,18289,019416,223.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23921,18289,019416,419.55,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23922,18283,019402,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23923,18136,019262,122.26,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23924,18136,019262,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23925,18298,019425,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23926,18298,019425,450.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23927,18168,019294,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23928,18168,019294,312.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23929,18191,019318,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23930,18191,019318,1022.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23931,18265,019384,538.13,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23932,18265,019384,115.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23933,18265,019384,100.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23934,18265,019384,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23935,17901,019202,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23936,17901,019202,1107.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23937,17901,019202,1470.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23938,18266,019385,691.87,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23939,18266,019385,253.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23941,18296,019423,158.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23942,18211,019330,885.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23943,18211,019330,645.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23944,18211,019330,810.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23945,18338,019465,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23947,18299,019426,246.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23948,18294,019421,494.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23949,18282,019401,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23950,18325,019452,79.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23951,18325,019452,1014.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23952,18325,019452,1670.10,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23953,18325,019452,92.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23954,18325,019452,1168.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23955,18325,019452,660.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23956,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23957,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23958,18325,019452,738.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23959,18325,019452,349.05,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23960,18209,019328,1076.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23961,18209,019328,442.80,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23962,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23963,18325,019452,814.30,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23964,18335,019462,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23965,18335,019462,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23966,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23967,18049,019158,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23968,18049,019158,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23969,18325,019452,150.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23970,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23971,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23972,18325,019452,350.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23973,18345,019472,180.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23975,17994,019103,358.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23977,17642,018768,345.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23978,18325,019452,150.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23979,18035,019144,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23980,18035,019144,330.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23981,18240,019359,176.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23982,18240,019359,600.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23983,18325,019452,305.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23984,18118,019244,1660.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23985,18044,019153,437.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23986,18044,019153,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23987,18325,019452,410.20,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23988,18325,019452,1439.10,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23989,18325,019452,422.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23990,18325,019452,1006.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23991,18325,019452,422.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23992,18325,019452,323.06,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23993,18325,019452,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23994,18325,019452,493.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23995,18325,019452,184.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23996,18325,019452,1409.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23997,18325,019452,660.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23998,18325,019452,503.55,2025-07-24,bank_transfer,charter_reconciliation_report
relink,23999,18325,019452,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24000,18331,019458,683.87,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24001,18331,019458,184.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24003,18331,019458,691.87,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24004,18331,019458,126.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24005,18331,019458,900.90,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24006,18331,019458,199.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24007,18331,019458,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24008,18331,019458,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24009,18331,019458,332.40,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24010,18339,019466,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24011,18342,019469,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24012,18342,019469,472.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24013,18346,019473,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24015,17995,019104,361.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24018,17995,019104,199.99,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24019,17995,019104,369.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24021,17995,019104,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24023,18011,019120,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24024,17760,018886,176.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24025,17760,018886,331.95,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24026,18094,019220,362.25,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24027,18094,019220,322.80,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24029,17908,019209,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24030,17908,019209,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24031,17908,019209,150.01,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24032,17908,019209,126.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24033,18248,019367,608.85,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24034,18248,019367,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24036,17760,018886,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24037,18262,019381,444.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24038,18262,019381,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24039,17760,018886,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24041,18291,019418,180.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24042,18291,019418,178.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24043,18351,019478,315.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24044,18288,019415,1014.76,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24045,18288,019415,1260.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24046,18359,019486,319.80,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24047,18349,019476,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24048,18350,019477,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24050,18341,019468,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24051,18341,019468,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24052,18349,019476,577.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24054,18369,019496,575.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24056,18343,019470,340.80,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24058,18370,019497,176.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24060,18368,019495,307.31,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24061,18357,019484,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24062,18358,019485,369.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24063,18200,019408,553.50,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24064,18172,019298,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24066,18364,019491,655.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24067,18364,019491,372.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24068,18126,019252,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24069,18126,019252,307.31,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24070,18126,019252,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24071,18370,019497,145.75,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24072,18353,019480,510.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24073,18352,019479,904.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24074,18356,019483,1409.00,2025-07-24,bank_transfer,charter_reconciliation_report
relink,24077,18372,019499,179.70,2025-07-24,bank_transfer,charter_reconciliation_report
