src_row_number,src_date,src_side,src_amount,src_description,src_account_values,match_exact_same_date,match_within_7d,match_within_30d,match_future_lag_0_120d,matched_accounts_within_30d,matched_transaction_ids_within_30d
4062,2016-09-29,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4063,2016-09-29,credit,15.11,,1020 Personal CIBC 8362,0,0,0,0,,
4064,2016-09-30,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4065,2016-09-30,credit,566.53,,1020 Personal CIBC 8362,0,0,0,0,,
4066,2016-09-30,credit,132.27,,1020 Personal CIBC 8362,0,0,0,0,,
4067,2016-09-30,debit,23992.84,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4068,2016-09-30,credit,1500.00,,1020 Personal CIBC 8362,0,0,0,0,,
4069,2016-09-30,credit,25.92,,1020 Personal CIBC 8362,0,0,0,0,,
4070,2016-09-30,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4071,2016-09-30,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4072,2016-09-30,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4073,2016-03-10,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4074,2016-04-10,credit,134.51,,1020 Personal CIBC 8362,0,0,0,0,,
4075,2016-06-10,credit,540.14,,1020 Personal CIBC 8362,0,0,0,0,,
4076,2016-06-10,credit,209.85,,1020 Personal CIBC 8362,0,0,0,0,,
4077,2016-06-10,credit,121.11,,1020 Personal CIBC 8362,0,0,0,0,,
4078,2016-06-10,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
4079,2016-07-10,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4080,2016-07-10,credit,148.35,,1020 Personal CIBC 8362,0,0,0,0,,
4081,2016-07-10,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4082,2016-07-10,credit,157.22,,1020 Personal CIBC 8362,0,0,0,0,,
4083,2016-10-13,credit,7.35,,1020 Personal CIBC 8362,0,0,0,0,,
4084,2016-10-13,credit,126.78,,1020 Personal CIBC 8362,0,0,0,0,,
4085,2016-10-13,credit,82.03,,1020 Personal CIBC 8362,0,0,0,0,,
4086,2016-10-13,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4087,2016-10-13,credit,191.07,,1020 Personal CIBC 8362,0,0,0,0,,
4088,2016-10-14,credit,237.33,,1020 Personal CIBC 8362,0,0,0,0,,
4089,2016-10-14,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4090,2016-10-14,credit,110.00,,1020 Personal CIBC 8362,0,0,0,0,,
4091,2016-10-14,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4092,2016-10-14,credit,3.89,,1020 Personal CIBC 8362,0,0,0,0,,
4093,2016-10-14,credit,97.31,,1020 Personal CIBC 8362,0,0,0,0,,
4094,2016-10-14,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4095,2016-10-14,credit,60.01,,1020 Personal CIBC 8362,0,0,0,0,,
4096,2016-10-14,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
4097,2016-10-14,credit,259.98,,1020 Personal CIBC 8362,0,0,0,0,,
4098,2016-10-17,credit,2500.00,,1020 Personal CIBC 8362,0,0,0,0,,
4099,2016-10-17,credit,76.38,,1020 Personal CIBC 8362,0,0,0,0,,
4100,2016-10-17,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
4101,2016-10-17,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4102,2016-10-19,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4103,2016-10-19,credit,19.07,,1020 Personal CIBC 8362,0,0,0,0,,
4104,2016-10-21,credit,57.50,,1020 Personal CIBC 8362,0,0,0,0,,
4105,2016-10-21,credit,70.21,,1020 Personal CIBC 8362,0,0,0,0,,
4106,2016-10-21,credit,50.06,,1020 Personal CIBC 8362,0,0,0,0,,
4107,2016-10-21,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4108,2016-10-21,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4109,2016-10-21,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4110,2016-10-21,credit,99.99,,1020 Personal CIBC 8362,0,0,0,0,,
4111,2016-10-25,credit,2.92,,1020 Personal CIBC 8362,0,0,0,0,,
4112,2016-10-26,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4113,2016-10-26,credit,35.00,,1020 Personal CIBC 8362,0,0,0,0,,
4114,2016-10-27,credit,850.00,,1020 Personal CIBC 8362,0,0,0,0,,
4115,2016-10-28,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4116,2016-10-28,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4117,2016-10-28,credit,78.42,,1020 Personal CIBC 8362,0,0,0,0,,
4118,2016-10-28,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4119,2016-10-28,credit,538.86,,1020 Personal CIBC 8362,0,0,0,0,,
4120,2016-10-31,debit,19241.07,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4121,2016-10-31,credit,109.61,,1020 Personal CIBC 8362,0,0,0,0,,
4122,2016-02-11,credit,5.54,,1020 Personal CIBC 8362,0,0,0,0,,
4123,2016-04-11,credit,1.46,,1020 Personal CIBC 8362,0,0,0,0,,
4124,2016-04-11,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4125,2016-04-11,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4126,2016-04-11,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4127,2016-07-11,credit,435.71,,1020 Personal CIBC 8362,0,0,0,0,,
4128,2016-08-11,credit,100.00,,1020 Personal CIBC 8362,0,0,0,0,,
4129,2016-10-11,credit,55.42,,1020 Personal CIBC 8362,0,0,0,0,,
4130,2016-10-11,credit,1000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4131,2016-12-11,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
4132,2016-11-14,credit,1.46,,1020 Personal CIBC 8362,0,0,0,0,,
4133,2016-11-14,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4134,2016-11-14,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4135,2016-11-15,credit,40.02,,1020 Personal CIBC 8362,0,0,0,0,,
4136,2016-11-16,credit,76.32,,1020 Personal CIBC 8362,0,0,0,0,,
4137,2016-11-16,credit,29.20,,1020 Personal CIBC 8362,0,0,0,0,,
4138,2016-11-16,credit,9.12,,1020 Personal CIBC 8362,0,0,0,0,,
4139,2016-11-17,credit,338.22,,1020 Personal CIBC 8362,0,0,0,0,,
4140,2016-11-17,credit,18.04,,1020 Personal CIBC 8362,0,0,0,0,,
4141,2016-11-17,credit,296.00,,1020 Personal CIBC 8362,0,0,0,0,,
4142,2016-11-17,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
4143,2016-11-18,credit,125.00,,1020 Personal CIBC 8362,0,0,0,0,,
4144,2016-11-18,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4145,2016-11-18,credit,347.05,,1020 Personal CIBC 8362,0,0,0,0,,
4146,2016-11-18,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4147,2016-11-24,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4148,2016-11-25,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4149,2016-11-25,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4150,2016-11-25,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4151,2016-11-28,credit,14.69,,1020 Personal CIBC 8362,0,0,0,0,,
4152,2016-11-28,credit,459.57,,1020 Personal CIBC 8362,0,0,0,0,,
4153,2016-11-29,credit,30.20,,1020 Personal CIBC 8362,0,0,0,0,,
4154,2016-11-29,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4155,2016-11-29,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
4156,2016-11-30,debit,14841.31,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4157,2016-11-30,credit,92.60,,1020 Personal CIBC 8362,0,0,0,0,,
4158,2016-01-12,credit,29.43,,1020 Personal CIBC 8362,0,0,0,0,,
4159,2016-01-12,credit,44.91,,1020 Personal CIBC 8362,0,0,0,0,,
4160,2016-01-12,credit,50.05,,1020 Personal CIBC 8362,0,0,0,0,,
4161,2016-01-12,credit,27.58,,1020 Personal CIBC 8362,0,0,0,0,,
4162,2016-02-12,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4163,2016-02-12,credit,72.36,,1020 Personal CIBC 8362,0,0,0,0,,
4164,2016-02-12,credit,38.18,,1020 Personal CIBC 8362,0,0,0,0,,
4165,2016-02-12,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4166,2016-02-12,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
4167,2016-02-12,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4168,2016-05-12,credit,91.54,,1020 Personal CIBC 8362,0,0,0,0,,
4169,2016-05-12,credit,85.00,,1020 Personal CIBC 8362,0,0,0,0,,
4170,2016-05-12,credit,91.00,,1020 Personal CIBC 8362,0,0,0,0,,
4171,2016-05-12,credit,1633.76,,1020 Personal CIBC 8362,0,0,0,0,,
4172,2016-05-12,credit,5.44,,1020 Personal CIBC 8362,0,0,0,0,,
4173,2016-06-12,credit,860.09,,1020 Personal CIBC 8362,0,0,0,0,,
4174,2016-07-12,credit,123.74,,1020 Personal CIBC 8362,0,0,0,0,,
4175,2016-08-12,credit,5.10,,1020 Personal CIBC 8362,0,0,0,0,,
4176,2016-08-12,credit,105.50,,1020 Personal CIBC 8362,0,0,0,0,,
4177,2016-08-12,credit,238.56,,1020 Personal CIBC 8362,0,0,0,0,,
4178,2016-08-12,credit,152.69,,1020 Personal CIBC 8362,0,0,0,0,,
4179,2016-08-12,credit,45.77,,1020 Personal CIBC 8362,0,0,0,0,,
4180,2016-08-12,credit,117.57,,1020 Personal CIBC 8362,0,0,0,0,,
4181,2016-08-12,credit,74.00,,1020 Personal CIBC 8362,0,0,0,0,,
4182,2016-09-12,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4183,2016-09-12,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4184,2016-09-12,credit,29.00,,1020 Personal CIBC 8362,0,0,0,0,,
4185,2016-09-12,credit,203.38,,1020 Personal CIBC 8362,0,0,0,0,,
4186,2016-09-12,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4187,2016-12-14,credit,87.62,,1020 Personal CIBC 8362,0,0,0,0,,
4188,2016-12-15,credit,30.85,,1020 Personal CIBC 8362,0,0,0,0,,
4189,2016-12-16,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4190,2016-12-16,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4191,2016-12-16,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4192,2016-12-16,credit,71.00,,1020 Personal CIBC 8362,0,0,0,0,,
4193,2016-12-19,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4194,2016-12-19,credit,3000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4195,2016-12-21,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4196,2016-12-21,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4197,2016-12-22,credit,209.45,,1020 Personal CIBC 8362,0,0,0,0,,
4198,2016-12-22,credit,55.00,,1020 Personal CIBC 8362,0,0,0,0,,
4199,2016-12-23,credit,550.00,,1020 Personal CIBC 8362,0,0,0,0,,
4200,2016-12-23,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4201,2016-12-23,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
4202,2016-12-23,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4203,2016-12-23,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4204,2016-12-28,credit,381.83,,1020 Personal CIBC 8362,0,0,0,0,,
4205,2016-12-28,credit,305.15,,1020 Personal CIBC 8362,0,0,0,0,,
4206,2016-12-29,credit,45.54,,1020 Personal CIBC 8362,0,0,0,0,,
4207,2016-12-30,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4208,2016-12-30,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4209,2016-12-30,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4210,2016-12-30,credit,116.04,,1020 Personal CIBC 8362,0,0,0,0,,
4211,2017-03-01,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4212,2017-03-01,credit,80.01,,1020 Personal CIBC 8362,0,0,0,0,,
4213,2017-03-01,credit,45.53,,1020 Personal CIBC 8362,0,0,0,0,,
4214,2017-03-01,credit,266.01,,1020 Personal CIBC 8362,0,0,0,0,,
4215,2017-03-01,credit,133.99,,1020 Personal CIBC 8362,0,0,0,0,,
4216,2017-03-01,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
4217,2017-06-01,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4218,2017-06-01,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4219,2017-06-01,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4220,2017-09-01,credit,500.00,,1020 Personal CIBC 8362,0,0,0,0,,
4221,2017-10-01,credit,109.72,,1020 Personal CIBC 8362,0,0,0,0,,
4222,2017-10-01,credit,59.29,,1020 Personal CIBC 8362,0,0,0,0,,
4223,2017-10-01,credit,57.00,,1020 Personal CIBC 8362,0,0,0,0,,
4224,2017-10-01,credit,17.62,,1020 Personal CIBC 8362,0,0,0,0,,
4225,2017-11-01,credit,102.49,,1020 Personal CIBC 8362,0,0,0,0,,
4226,2017-11-01,credit,146.99,,1020 Personal CIBC 8362,0,0,0,0,,
4227,2017-11-01,credit,197.45,,1020 Personal CIBC 8362,0,0,0,0,,
4228,2017-11-01,credit,45.24,,1020 Personal CIBC 8362,0,0,0,0,,
4229,2017-12-01,credit,1780.00,,1020 Personal CIBC 8362,0,0,0,0,,
4230,2017-01-13,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4231,2017-01-13,credit,62.00,,1020 Personal CIBC 8362,0,0,0,0,,
4232,2017-01-13,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4233,2017-01-13,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4234,2017-01-14,credit,299.00,,1020 Personal CIBC 8362,0,0,0,0,,
4235,2017-01-14,credit,150.00,,1020 Personal CIBC 8362,0,0,0,0,,
4236,2017-01-14,credit,104.17,,1020 Personal CIBC 8362,0,0,0,0,,
4237,2017-01-16,credit,25.64,,1020 Personal CIBC 8362,0,0,0,0,,
4238,2017-01-17,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
4239,2017-01-17,credit,30.20,,1020 Personal CIBC 8362,0,0,0,0,,
4240,2017-01-18,credit,77.51,,1020 Personal CIBC 8362,0,0,0,0,,
4241,2017-01-18,credit,27.02,,1020 Personal CIBC 8362,0,0,0,0,,
4242,2017-01-19,credit,85.87,,1020 Personal CIBC 8362,0,0,0,0,,
4243,2017-01-19,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
4244,2017-01-19,credit,850.50,,1020 Personal CIBC 8362,0,0,0,0,,
4245,2017-01-19,credit,41.42,,1020 Personal CIBC 8362,0,0,0,0,,
4246,2017-01-20,credit,14.69,,1020 Personal CIBC 8362,0,0,0,0,,
4247,2017-01-20,credit,860.09,,1020 Personal CIBC 8362,0,0,0,0,,
4248,2017-01-20,credit,450.46,,1020 Personal CIBC 8362,0,0,0,0,,
4249,2017-01-20,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4250,2017-01-20,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4251,2017-01-20,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4252,2017-01-23,credit,19.60,,1020 Personal CIBC 8362,0,0,0,0,,
4253,2017-01-23,credit,44.51,,1020 Personal CIBC 8362,0,0,0,0,,
4254,2017-01-24,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4255,2017-01-26,credit,46.00,,1020 Personal CIBC 8362,0,0,0,0,,
4256,2017-01-26,credit,146.99,,1020 Personal CIBC 8362,0,0,0,0,,
4257,2017-01-27,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
4258,2017-01-27,credit,7.12,,1020 Personal CIBC 8362,0,0,0,0,,
4259,2017-01-27,credit,2500.00,,1020 Personal CIBC 8362,0,0,0,0,,
4260,2017-01-27,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
4261,2017-01-27,credit,1.67,,1020 Personal CIBC 8362,0,0,0,0,,
4262,2017-01-27,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4263,2017-01-27,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4264,2017-01-27,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4265,2017-01-27,credit,44.70,,1020 Personal CIBC 8362,0,0,0,0,,
4266,2017-01-31,credit,2672.90,,1020 Personal CIBC 8362,0,0,0,0,,
4267,2017-01-31,debit,28785.95,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4268,2017-01-31,credit,113.34,,1020 Personal CIBC 8362,0,0,0,0,,
4269,2017-01-02,credit,26.89,,1020 Personal CIBC 8362,0,0,0,0,,
4270,2017-03-02,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4271,2017-03-02,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4272,2017-03-02,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4273,2017-06-02,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
4274,2017-07-02,credit,70.35,,1020 Personal CIBC 8362,0,0,0,0,,
4275,2017-08-02,credit,7.34,,1020 Personal CIBC 8362,0,0,0,0,,
4276,2017-10-02,credit,20.00,,1020 Personal CIBC 8362,0,0,0,0,,
4277,2017-10-02,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4278,2017-10-02,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4279,2017-10-02,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4280,2017-10-02,credit,0.89,,1020 Personal CIBC 8362,0,0,0,0,,
4281,2017-02-13,credit,50.01,,1020 Personal CIBC 8362,0,0,0,0,,
4282,2017-02-16,credit,584.22,,1020 Personal CIBC 8362,0,0,0,0,,
4283,2017-02-16,credit,659.19,,1020 Personal CIBC 8362,0,0,0,0,,
4284,2017-02-16,credit,95.00,,1020 Personal CIBC 8362,0,0,0,0,,
4285,2017-02-17,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4286,2017-02-17,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4287,2017-02-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
4288,2017-02-17,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
4289,2017-02-17,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4290,2017-02-22,credit,404.90,,1020 Personal CIBC 8362,0,0,0,0,,
4291,2017-02-23,credit,405.78,,1020 Personal CIBC 8362,0,0,0,0,,
4292,2017-02-23,credit,408.62,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
4293,2017-02-24,credit,60.45,,1020 Personal CIBC 8362,0,0,0,0,,
4294,2017-02-24,credit,104.75,,1020 Personal CIBC 8362,0,0,0,0,,
4295,2017-02-24,credit,86.56,,1020 Personal CIBC 8362,0,0,0,0,,
4296,2017-02-24,credit,2622.90,,1020 Personal CIBC 8362,0,0,0,0,,
4297,2017-02-24,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4298,2017-02-24,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4299,2017-02-24,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4300,2017-02-28,credit,82.94,,1020 Personal CIBC 8362,0,0,0,0,,
4301,2017-02-28,debit,17667.96,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4302,2017-01-03,credit,105.02,,1020 Personal CIBC 8362,0,0,0,0,,
4303,2017-01-03,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4304,2017-01-03,credit,57.52,,1020 Personal CIBC 8362,0,0,0,0,,
4305,2017-01-03,credit,24.13,,1020 Personal CIBC 8362,0,0,0,0,,
4306,2017-03-03,credit,1.46,,1020 Personal CIBC 8362,0,0,0,0,,
4307,2017-03-03,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4308,2017-03-03,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4309,2017-03-03,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4310,2017-06-03,credit,140.00,,1020 Personal CIBC 8362,0,0,0,0,,
4311,2017-09-03,credit,56.26,,1020 Personal CIBC 8362,0,0,0,0,,
4312,2017-09-03,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4313,2017-09-03,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
4314,2017-09-03,credit,800.00,,1020 Personal CIBC 8362,0,0,0,0,,
4315,2017-10-03,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4316,2017-10-03,credit,27.73,,1020 Personal CIBC 8362,0,0,0,0,,
4317,2017-10-03,credit,88.82,,1020 Personal CIBC 8362,0,0,0,0,,
4318,2017-10-03,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4319,2017-10-03,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4320,2017-11-03,credit,35.88,,1020 Personal CIBC 8362,0,0,0,0,,
4321,2017-11-03,credit,125.00,,1020 Personal CIBC 8362,0,0,0,0,,
4322,2017-03-14,credit,69.00,,1020 Personal CIBC 8362,0,0,0,0,,
4323,2017-03-14,credit,29.01,,1020 Personal CIBC 8362,0,0,0,0,,
4324,2017-03-14,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4325,2017-03-14,credit,106.77,,1020 Personal CIBC 8362,0,0,0,0,,
4326,2017-03-15,credit,820.00,,1020 Personal CIBC 8362,0,0,0,0,,
4327,2017-03-16,credit,58.48,,1020 Personal CIBC 8362,0,0,0,0,,
4328,2017-03-16,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
4329,2017-03-16,credit,730.00,,1020 Personal CIBC 8362,0,0,0,0,,
4330,2017-03-17,credit,100.00,,1020 Personal CIBC 8362,0,0,0,0,,
4331,2017-03-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
4332,2017-03-17,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4333,2017-03-17,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
4334,2017-03-17,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4335,2017-03-17,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
4336,2017-03-17,credit,5.00,,1020 Personal CIBC 8362,0,0,0,0,,
4337,2017-03-17,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4338,2017-03-17,credit,250.00,,1020 Personal CIBC 8362,0,0,0,0,,
4339,2017-03-23,credit,96.70,,1020 Personal CIBC 8362,0,0,0,0,,
4340,2017-03-24,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4341,2017-03-24,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4342,2017-03-24,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4343,2017-03-24,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4344,2017-03-24,credit,35.18,,1020 Personal CIBC 8362,0,0,0,0,,
4345,2017-03-27,credit,67.00,,1020 Personal CIBC 8362,0,0,0,0,,
4346,2017-03-27,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
4347,2017-03-27,credit,30.00,,1020 Personal CIBC 8362,0,0,0,0,,
4348,2017-03-27,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4349,2017-03-27,credit,73.21,,1020 Personal CIBC 8362,0,0,0,0,,
4350,2017-03-27,credit,68.00,,1020 Personal CIBC 8362,0,0,0,0,,
4351,2017-03-29,credit,70.52,,1020 Personal CIBC 8362,0,0,0,0,,
4352,2017-03-29,credit,67.19,,1020 Personal CIBC 8362,0,0,0,0,,
4353,2017-03-29,credit,53.00,,1020 Personal CIBC 8362,0,0,0,0,,
4354,2017-03-30,credit,48.00,,1020 Personal CIBC 8362,0,0,0,0,,
4355,2017-03-31,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4356,2017-03-31,debit,17376.58,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
4357,2017-03-31,credit,135.95,,1020 Personal CIBC 8362,0,0,0,0,,
4358,2017-03-31,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4359,2017-03-31,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4360,2017-03-31,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4361,2017-03-04,credit,30.00,,1020 Personal CIBC 8362,0,0,0,0,,
4362,2017-03-04,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
4363,2017-05-04,credit,9.45,,1020 Personal CIBC 8362,0,0,0,0,,
4364,2017-07-04,credit,89.00,,1020 Personal CIBC 8362,0,0,0,0,,
4365,2017-07-04,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
4366,2017-07-04,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
4367,2017-07-04,credit,281.58,,1020 Personal CIBC 8362,0,0,0,0,,
4368,2017-07-04,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
4369,2017-07-04,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4370,2017-08-04,credit,304.12,,1020 Personal CIBC 8362,0,0,0,0,,
4371,2017-10-04,credit,14.69,,1020 Personal CIBC 8362,0,0,0,0,,
4372,2017-10-04,credit,109.56,,1020 Personal CIBC 8362,0,0,0,0,,
4373,2017-10-04,credit,29.39,,1020 Personal CIBC 8362,0,0,0,0,,
4374,2017-10-04,credit,146.99,,1020 Personal CIBC 8362,0,0,0,0,,
4375,2017-10-04,credit,16.15,,1020 Personal CIBC 8362,0,0,0,0,,
4376,2017-10-04,credit,201.15,,1020 Personal CIBC 8362,0,0,0,0,,
4377,2017-11-04,credit,2804.05,,1020 Personal CIBC 8362,0,0,0,0,,
4378,2017-12-04,credit,161.68,,1020 Personal CIBC 8362,0,0,0,0,,
4379,2017-12-04,credit,27.36,,1020 Personal CIBC 8362,0,0,0,0,,
4380,2017-12-04,credit,300.00,,1020 Personal CIBC 8362,0,0,0,0,,
4381,2017-04-17,credit,225.00,,1020 Personal CIBC 8362,0,0,0,0,,
4382,2017-04-17,credit,1000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4383,2017-04-17,credit,550.00,,1020 Personal CIBC 8362,0,0,0,0,,
4384,2017-04-17,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
4385,2017-04-20,credit,50.26,,1020 Personal CIBC 8362,0,0,0,0,,
4386,2017-04-20,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
4387,2017-04-21,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
4388,2017-04-21,credit,2622.90,,1020 Personal CIBC 8362,0,0,0,0,,
4389,2017-04-21,credit,110.00,,1020 Personal CIBC 8362,0,0,0,0,,
4390,2017-04-21,credit,194.24,,1020 Personal CIBC 8362,0,0,0,0,,
