entry_date,account_code,account_name,description,debit,credit,source_table,source_id,source_ref
2012-02-08,41000,Charter Revenue,Charter #4791 - Res #005842 - unknown,0.00,100.00,income_ledger,19014,0005566
2012-02-08,1000,Cash / Clearing,Charter #4726 - Res #005761 - unknown,420.00,0.00,income_ledger,20011,0005640
2012-02-08,41000,Charter Revenue,Charter #4726 - Res #005761 - unknown,0.00,420.00,income_ledger,20011,0005640
2012-02-08,1000,Cash / Clearing,Charter #4788 - Res #005839 - unknown,300.00,0.00,income_ledger,20012,0005643
2012-02-08,41000,Charter Revenue,Charter #4788 - Res #005839 - unknown,0.00,300.00,income_ledger,20012,0005643
2012-02-08,1000,Cash / Clearing,Charter #4792 - Res #005843 - unknown,115.00,0.00,income_ledger,20014,0005649
2012-02-08,41000,Charter Revenue,Charter #4792 - Res #005843 - unknown,0.00,115.00,income_ledger,20014,0005649
2012-02-08,1000,Cash / Clearing,Charter #4786 - Res #005837 - unknown,332.50,0.00,income_ledger,20805,0005642
2012-02-08,41000,Charter Revenue,Charter #4786 - Res #005837 - unknown,0.00,332.50,income_ledger,20805,0005642
2012-02-08,1000,Cash / Clearing,Charter #4789 - Res #005840 - unknown,205.00,0.00,income_ledger,20825,0005644
2012-02-08,41000,Charter Revenue,Charter #4789 - Res #005840 - unknown,0.00,205.00,income_ledger,20825,0005644
2012-02-08,1000,Cash / Clearing,Charter #4790 - Res #005841 - unknown,200.00,0.00,income_ledger,20829,0005646
2012-02-08,41000,Charter Revenue,Charter #4790 - Res #005841 - unknown,0.00,200.00,income_ledger,20829,0005646
2012-02-08,1000,Cash / Clearing,Charter #4793 - Res #005844 - unknown,0.01,0.00,income_ledger,20831,0005650
2012-02-08,41000,Charter Revenue,Charter #4793 - Res #005844 - unknown,0.00,0.01,income_ledger,20831,0005650
2012-02-08,1000,Cash / Clearing,Charter #4727 - Res #005762 - unknown,502.50,0.00,income_ledger,21257,0005641
2012-02-08,41000,Charter Revenue,Charter #4727 - Res #005762 - unknown,0.00,502.50,income_ledger,21257,0005641
2012-02-09,1000,Cash / Clearing,Charter #4770 - Res #005821 - unknown,173.25,0.00,income_ledger,20015,0005655
2012-02-09,41000,Charter Revenue,Charter #4770 - Res #005821 - unknown,0.00,173.25,income_ledger,20015,0005655
2012-02-09,1000,Cash / Clearing,Charter #4769 - Res #005820 - unknown,173.25,0.00,income_ledger,20016,0005656
2012-02-09,41000,Charter Revenue,Charter #4769 - Res #005820 - unknown,0.00,173.25,income_ledger,20016,0005656
2012-02-09,1000,Cash / Clearing,Charter #4795 - Res #005846 - unknown,175.00,0.00,income_ledger,20827,0005652
2012-02-09,41000,Charter Revenue,Charter #4795 - Res #005846 - unknown,0.00,175.00,income_ledger,20827,0005652
2012-02-09,1000,Cash / Clearing,Charter #4796 - Res #005847 - unknown,175.00,0.00,income_ledger,20833,0005653
2012-02-09,41000,Charter Revenue,Charter #4796 - Res #005847 - unknown,0.00,175.00,income_ledger,20833,0005653
2012-02-09,1000,Cash / Clearing,Charter #4797 - Res #005848 - unknown,500.00,0.00,income_ledger,20837,0005654
2012-02-09,41000,Charter Revenue,Charter #4797 - Res #005848 - unknown,0.00,500.00,income_ledger,20837,0005654
2012-02-10,1000,Cash / Clearing,Charter #4679 - Res #005714 - unknown,152.25,0.00,income_ledger,18900,0005577
2012-02-10,41000,Charter Revenue,Charter #4679 - Res #005714 - unknown,0.00,152.25,income_ledger,18900,0005577
2012-02-10,1000,Cash / Clearing,Charter #4813 - Res #005864 - unknown,250.00,0.00,income_ledger,20017,0005658
2012-02-10,41000,Charter Revenue,Charter #4813 - Res #005864 - unknown,0.00,250.00,income_ledger,20017,0005658
2012-02-10,1000,Cash / Clearing,Charter #4767 - Res #005818 - unknown,200.00,0.00,income_ledger,20018,0005659
2012-02-10,41000,Charter Revenue,Charter #4767 - Res #005818 - unknown,0.00,200.00,income_ledger,20018,0005659
2012-02-10,1000,Cash / Clearing,Charter #4816 - Res #005867 - unknown,615.00,0.00,income_ledger,20953,0005657
2012-02-10,41000,Charter Revenue,Charter #4816 - Res #005867 - unknown,0.00,615.00,income_ledger,20953,0005657
2012-02-11,1000,Cash / Clearing,Charter #4818 - Res #005869 - unknown,330.00,0.00,income_ledger,20818,0005662
2012-02-11,41000,Charter Revenue,Charter #4818 - Res #005869 - unknown,0.00,330.00,income_ledger,20818,0005662
2012-02-15,1000,Cash / Clearing,Charter #4347 - Res #005396 - unknown,932.50,0.00,income_ledger,20815,0005581
2012-02-15,41000,Charter Revenue,Charter #4347 - Res #005396 - unknown,0.00,932.50,income_ledger,20815,0005581
2012-02-15,1000,Cash / Clearing,Charter #4824 - Res #005875 - unknown,235.00,0.00,income_ledger,20820,0005663
2012-02-15,41000,Charter Revenue,Charter #4824 - Res #005875 - unknown,0.00,235.00,income_ledger,20820,0005663
2012-02-15,1000,Cash / Clearing,Charter #4821 - Res #005872 - unknown,462.50,0.00,income_ledger,20844,0005665
2012-02-15,41000,Charter Revenue,Charter #4821 - Res #005872 - unknown,0.00,462.50,income_ledger,20844,0005665
2012-02-17,1000,Cash / Clearing,Charter #4826 - Res #005877 - unknown,250.00,0.00,income_ledger,21399,0005666
2012-02-17,41000,Charter Revenue,Charter #4826 - Res #005877 - unknown,0.00,250.00,income_ledger,21399,0005666
2012-02-21,1000,Cash / Clearing,Charter #4839 - Res #005890 - unknown,250.00,0.00,income_ledger,20029,0005674
2012-02-21,41000,Charter Revenue,Charter #4839 - Res #005890 - unknown,0.00,250.00,income_ledger,20029,0005674
2012-02-22,1000,Cash / Clearing,Charter #4643 - Res #005677 - unknown,220.00,0.00,income_ledger,18901,0005592
2012-02-22,41000,Charter Revenue,Charter #4643 - Res #005677 - unknown,0.00,220.00,income_ledger,18901,0005592
2012-02-22,1000,Cash / Clearing,Charter #4650 - Res #005684 - credit_card,1022.00,0.00,income_ledger,18924,0005587
2012-02-22,41000,Charter Revenue,Charter #4650 - Res #005684 - credit_card,0.00,1022.00,income_ledger,18924,0005587
2012-02-22,1000,Cash / Clearing,Charter #4846 - Res #005897 - credit_card,205.00,0.00,income_ledger,19426,0005604
2012-02-22,41000,Charter Revenue,Charter #4846 - Res #005897 - credit_card,0.00,205.00,income_ledger,19426,0005604
2012-02-22,1000,Cash / Clearing,Charter #4841 - Res #005892 - unknown,907.50,0.00,income_ledger,20030,0005675
2012-02-22,41000,Charter Revenue,Charter #4841 - Res #005892 - unknown,0.00,907.50,income_ledger,20030,0005675
2012-02-22,1000,Cash / Clearing,Charter #4843 - Res #005894 - unknown,300.00,0.00,income_ledger,20031,0005679
2012-02-22,41000,Charter Revenue,Charter #4843 - Res #005894 - unknown,0.00,300.00,income_ledger,20031,0005679
2012-02-22,1000,Cash / Clearing,Charter #4845 - Res #005896 - unknown,60.00,0.00,income_ledger,20032,0005684
2012-02-22,41000,Charter Revenue,Charter #4845 - Res #005896 - unknown,0.00,60.00,income_ledger,20032,0005684
2012-02-22,1000,Cash / Clearing,Charter #4820 - Res #005871 - unknown,250.00,0.00,income_ledger,20033,0005689
2012-02-22,41000,Charter Revenue,Charter #4820 - Res #005871 - unknown,0.00,250.00,income_ledger,20033,0005689
2012-02-22,1000,Cash / Clearing,Charter #4823 - Res #005874 - unknown,239.00,0.00,income_ledger,20034,0005691
2012-02-22,41000,Charter Revenue,Charter #4823 - Res #005874 - unknown,0.00,239.00,income_ledger,20034,0005691
2012-02-22,1000,Cash / Clearing,Charter #4822 - Res #005873 - unknown,191.50,0.00,income_ledger,20035,0005692
2012-02-22,41000,Charter Revenue,Charter #4822 - Res #005873 - unknown,0.00,191.50,income_ledger,20035,0005692
2012-02-22,1000,Cash / Clearing,Charter #4832 - Res #005883 - unknown,245.50,0.00,income_ledger,20842,0005678
2012-02-22,41000,Charter Revenue,Charter #4832 - Res #005883 - unknown,0.00,245.50,income_ledger,20842,0005678
2012-02-22,1000,Cash / Clearing,Charter #4815 - Res #005866 - unknown,468.00,0.00,income_ledger,20843,0005683
2012-02-22,41000,Charter Revenue,Charter #4815 - Res #005866 - unknown,0.00,468.00,income_ledger,20843,0005683
2012-02-22,1000,Cash / Clearing,Charter #4782 - Res #005833 - unknown,265.65,0.00,income_ledger,20845,0005690
2012-02-22,41000,Charter Revenue,Charter #4782 - Res #005833 - unknown,0.00,265.65,income_ledger,20845,0005690
2012-02-22,1000,Cash / Clearing,Charter #4844 - Res #005895 - unknown,420.00,0.00,income_ledger,20846,0005680
2012-02-22,41000,Charter Revenue,Charter #4844 - Res #005895 - unknown,0.00,420.00,income_ledger,20846,0005680
2012-02-22,1000,Cash / Clearing,Charter #4827 - Res #005878 - unknown,1100.00,0.00,income_ledger,20847,0005682
2012-02-22,41000,Charter Revenue,Charter #4827 - Res #005878 - unknown,0.00,1100.00,income_ledger,20847,0005682
2012-02-22,1000,Cash / Clearing,Charter #4631 - Res #005800 - unknown,231.00,0.00,income_ledger,20955,0005685
2012-02-22,41000,Charter Revenue,Charter #4631 - Res #005800 - unknown,0.00,231.00,income_ledger,20955,0005685
2012-02-22,1000,Cash / Clearing,Charter #4696 - Res #005731 - unknown,205.00,0.00,income_ledger,20956,0005687
2012-02-22,41000,Charter Revenue,Charter #4696 - Res #005731 - unknown,0.00,205.00,income_ledger,20956,0005687
2012-02-22,1000,Cash / Clearing,Charter #4696 - Res #005731 - unknown,518.00,0.00,income_ledger,20975,0005688
2012-02-22,41000,Charter Revenue,Charter #4696 - Res #005731 - unknown,0.00,518.00,income_ledger,20975,0005688
2012-02-22,1000,Cash / Clearing,Charter #4778 - Res #005829 - unknown,229.00,0.00,income_ledger,21716,0005686
2012-02-22,41000,Charter Revenue,Charter #4778 - Res #005829 - unknown,0.00,229.00,income_ledger,21716,0005686
2012-02-23,1000,Cash / Clearing,Charter #4849 - Res #005900 - unknown,205.00,0.00,income_ledger,20957,0005696
2012-02-23,41000,Charter Revenue,Charter #4849 - Res #005900 - unknown,0.00,205.00,income_ledger,20957,0005696
2012-02-23,1000,Cash / Clearing,Charter #4847 - Res #005898 - unknown,75.00,0.00,income_ledger,20968,0005694
2012-02-23,41000,Charter Revenue,Charter #4847 - Res #005898 - unknown,0.00,75.00,income_ledger,20968,0005694
2012-02-23,1000,Cash / Clearing,Charter #4783 - Res #005834 - unknown,266.00,0.00,income_ledger,20969,0005697
2012-02-23,41000,Charter Revenue,Charter #4783 - Res #005834 - unknown,0.00,266.00,income_ledger,20969,0005697
2012-02-23,1000,Cash / Clearing,Charter #4848 - Res #005899 - unknown,75.00,0.00,income_ledger,21090,0005695
2012-02-23,41000,Charter Revenue,Charter #4848 - Res #005899 - unknown,0.00,75.00,income_ledger,21090,0005695
2012-02-25,1000,Cash / Clearing,Charter #4760 - Res #005811 - unknown,156.00,0.00,income_ledger,20036,0005699
2012-02-25,41000,Charter Revenue,Charter #4760 - Res #005811 - unknown,0.00,156.00,income_ledger,20036,0005699
2012-02-25,1000,Cash / Clearing,Charter #4784 - Res #005835 - unknown,250.00,0.00,income_ledger,20958,0005698
2012-02-25,41000,Charter Revenue,Charter #4784 - Res #005835 - unknown,0.00,250.00,income_ledger,20958,0005698
2012-02-27,1000,Cash / Clearing,Charter #4763 - Res #005814 - unknown,205.00,0.00,income_ledger,19030,0005543
2012-02-27,41000,Charter Revenue,Charter #4763 - Res #005814 - unknown,0.00,205.00,income_ledger,19030,0005543
2012-02-27,1000,Cash / Clearing,Charter #4858 - Res #005909 - unknown,205.00,0.00,income_ledger,19747,0005625
2012-02-27,41000,Charter Revenue,Charter #4858 - Res #005909 - unknown,0.00,205.00,income_ledger,19747,0005625
2012-02-27,1000,Cash / Clearing,Charter #4817 - Res #005868 - unknown,192.50,0.00,income_ledger,20019,0005661
2012-02-27,41000,Charter Revenue,Charter #4817 - Res #005868 - unknown,0.00,192.50,income_ledger,20019,0005661
2012-02-27,1000,Cash / Clearing,Charter #4854 - Res #005905 - unknown,500.00,0.00,income_ledger,20037,0005700
2012-02-27,41000,Charter Revenue,Charter #4854 - Res #005905 - unknown,0.00,500.00,income_ledger,20037,0005700
2012-02-27,1000,Cash / Clearing,Charter #4850 - Res #005901 - unknown,250.00,0.00,income_ledger,20038,0005701
2012-02-27,41000,Charter Revenue,Charter #4850 - Res #005901 - unknown,0.00,250.00,income_ledger,20038,0005701
2012-02-27,1000,Cash / Clearing,Charter #4855 - Res #005906 - unknown,250.00,0.00,income_ledger,20039,0005702
2012-02-27,41000,Charter Revenue,Charter #4855 - Res #005906 - unknown,0.00,250.00,income_ledger,20039,0005702
2012-02-27,1000,Cash / Clearing,Charter #4841 - Res #005892 - unknown,181.50,0.00,income_ledger,20040,0005710
2012-02-27,41000,Charter Revenue,Charter #4841 - Res #005892 - unknown,0.00,181.50,income_ledger,20040,0005710
2012-02-27,1000,Cash / Clearing,Charter #4776 - Res #005827 - unknown,200.02,0.00,income_ledger,20821,0005716
2012-02-27,41000,Charter Revenue,Charter #4776 - Res #005827 - unknown,0.00,200.02,income_ledger,20821,0005716
2012-02-27,1000,Cash / Clearing,Charter #4768 - Res #005819 - unknown,858.75,0.00,income_ledger,20823,0005709
2012-02-27,41000,Charter Revenue,Charter #4768 - Res #005819 - unknown,0.00,858.75,income_ledger,20823,0005709
2012-02-27,1000,Cash / Clearing,Charter #4814 - Res #005865 - unknown,261.00,0.00,income_ledger,20834,0005710
2012-02-27,41000,Charter Revenue,Charter #4814 - Res #005865 - unknown,0.00,261.00,income_ledger,20834,0005710
2012-02-27,1000,Cash / Clearing,Charter #4775 - Res #005826 - unknown,175.02,0.00,income_ledger,20836,0005715
2012-02-27,41000,Charter Revenue,Charter #4775 - Res #005826 - unknown,0.00,175.02,income_ledger,20836,0005715
2012-02-27,1000,Cash / Clearing,Charter #4856 - Res #005907 - unknown,220.50,0.00,income_ledger,20840,0005703
2012-02-27,41000,Charter Revenue,Charter #4856 - Res #005907 - unknown,0.00,220.50,income_ledger,20840,0005703
2012-02-27,1000,Cash / Clearing,Charter #4728 - Res #005763 - unknown,810.00,0.00,income_ledger,20959,0005705
2012-02-27,41000,Charter Revenue,Charter #4728 - Res #005763 - unknown,0.00,810.00,income_ledger,20959,0005705
2012-02-27,1000,Cash / Clearing,Charter #4857 - Res #005908 - unknown,210.00,0.00,income_ledger,20960,0005706
2012-02-27,41000,Charter Revenue,Charter #4857 - Res #005908 - unknown,0.00,210.00,income_ledger,20960,0005706
2012-02-27,1000,Cash / Clearing,Charter #4852 - Res #005903 - unknown,214.50,0.00,income_ledger,20961,0005707
2012-02-27,41000,Charter Revenue,Charter #4852 - Res #005903 - unknown,0.00,214.50,income_ledger,20961,0005707
2012-02-27,1000,Cash / Clearing,Charter #4790 - Res #005841 - unknown,163.00,0.00,income_ledger,20962,0005712
2012-02-27,41000,Charter Revenue,Charter #4790 - Res #005841 - unknown,0.00,163.00,income_ledger,20962,0005712
2012-02-27,1000,Cash / Clearing,Charter #4764 - Res #005815 - unknown,773.75,0.00,income_ledger,20970,0005704
2012-02-27,41000,Charter Revenue,Charter #4764 - Res #005815 - unknown,0.00,773.75,income_ledger,20970,0005704
2012-02-27,1000,Cash / Clearing,Charter #4779 - Res #005830 - unknown,250.00,0.00,income_ledger,20973,0005714
2012-02-27,41000,Charter Revenue,Charter #4779 - Res #005830 - unknown,0.00,250.00,income_ledger,20973,0005714
2012-02-27,1000,Cash / Clearing,Charter #4828 - Res #005879 - unknown,1446.74,0.00,income_ledger,20974,0005711
2012-02-27,41000,Charter Revenue,Charter #4828 - Res #005879 - unknown,0.00,1446.74,income_ledger,20974,0005711
2012-02-27,1000,Cash / Clearing,Charter #4816 - Res #005867 - unknown,-555.00,0.00,income_ledger,21307,0005708
2012-02-27,41000,Charter Revenue,Charter #4816 - Res #005867 - unknown,0.00,-555.00,income_ledger,21307,0005708
2012-02-28,1000,Cash / Clearing,Charter #4873 - Res #005924 - unknown,205.00,0.00,income_ledger,18947,0005632
2012-02-28,41000,Charter Revenue,Charter #4873 - Res #005924 - unknown,0.00,205.00,income_ledger,18947,0005632
2012-02-28,1000,Cash / Clearing,Charter #4846 - Res #005897 - credit_card,1107.50,0.00,income_ledger,19427,0005629
2012-02-28,41000,Charter Revenue,Charter #4846 - Res #005897 - credit_card,0.00,1107.50,income_ledger,19427,0005629
2012-02-28,1000,Cash / Clearing,Charter #4846 - Res #005897 - credit_card,360.00,0.00,income_ledger,19428,0005630
2012-02-28,41000,Charter Revenue,Charter #4846 - Res #005897 - credit_card,0.00,360.00,income_ledger,19428,0005630
2012-02-28,1000,Cash / Clearing,Charter #4847 - Res #005898 - unknown,176.00,0.00,income_ledger,20971,0005719
2012-02-28,41000,Charter Revenue,Charter #4847 - Res #005898 - unknown,0.00,176.00,income_ledger,20971,0005719
2012-02-29,1000,Cash / Clearing,Charter #4876 - Res #005927 - unknown,205.00,0.00,income_ledger,19016,0005636
2012-02-29,41000,Charter Revenue,Charter #4876 - Res #005927 - unknown,0.00,205.00,income_ledger,19016,0005636
2012-02-29,1000,Cash / Clearing,Charter #4879 - Res #005930 - unknown,310.00,0.00,income_ledger,20041,0005726
2012-02-29,41000,Charter Revenue,Charter #4879 - Res #005930 - unknown,0.00,310.00,income_ledger,20041,0005726
2012-02-29,1000,Cash / Clearing,Charter #4878 - Res #005929 - unknown,310.00,0.00,income_ledger,20978,0005725
2012-02-29,41000,Charter Revenue,Charter #4878 - Res #005929 - unknown,0.00,310.00,income_ledger,20978,0005725
2012-02-29,1000,Cash / Clearing,Charter #4833 - Res #005884 - unknown,1050.00,0.00,income_ledger,21111,0005723
2012-02-29,41000,Charter Revenue,Charter #4833 - Res #005884 - unknown,0.00,1050.00,income_ledger,21111,0005723
2012-02-29,1000,Cash / Clearing,Charter #4851 - Res #005902 - unknown,250.00,0.00,income_ledger,21126,0005721
2012-02-29,41000,Charter Revenue,Charter #4851 - Res #005902 - unknown,0.00,250.00,income_ledger,21126,0005721
2012-02-29,1000,Cash / Clearing,Charter #4842 - Res #005893 - unknown,250.00,0.00,income_ledger,21533,0005722
2012-02-29,41000,Charter Revenue,Charter #4842 - Res #005893 - unknown,0.00,250.00,income_ledger,21533,0005722
2012-03-01,1000,Cash / Clearing,Charter #4731 - Res #005766 - unknown,135.00,0.00,income_ledger,20042,0005728
2012-03-01,41000,Charter Revenue,Charter #4731 - Res #005766 - unknown,0.00,135.00,income_ledger,20042,0005728
2012-03-01,1000,Cash / Clearing,Charter #4880 - Res #005931 - unknown,205.00,0.00,income_ledger,20822,0005727
2012-03-01,41000,Charter Revenue,Charter #4880 - Res #005931 - unknown,0.00,205.00,income_ledger,20822,0005727
2012-03-02,1000,Cash / Clearing,Charter #4882 - Res #005933 - unknown,256.00,0.00,income_ledger,20972,0005730
2012-03-02,41000,Charter Revenue,Charter #4882 - Res #005933 - unknown,0.00,256.00,income_ledger,20972,0005730
2012-03-02,1000,Cash / Clearing,Charter #4883 - Res #005934 - unknown,75.00,0.00,income_ledger,21037,0005729
2012-03-02,41000,Charter Revenue,Charter #4883 - Res #005934 - unknown,0.00,75.00,income_ledger,21037,0005729
2012-03-03,1000,Cash / Clearing,Charter #4886 - Res #005937 - unknown,200.00,0.00,income_ledger,20824,0005732
2012-03-03,41000,Charter Revenue,Charter #4886 - Res #005937 - unknown,0.00,200.00,income_ledger,20824,0005732
2012-03-03,1000,Cash / Clearing,Charter #4884 - Res #005935 - unknown,250.00,0.00,income_ledger,20838,0005731
2012-03-03,41000,Charter Revenue,Charter #4884 - Res #005935 - unknown,0.00,250.00,income_ledger,20838,0005731
2012-03-06,1000,Cash / Clearing,Charter #4896 - Res #005947 - unknown,270.00,0.00,income_ledger,18920,0005647
2012-03-06,41000,Charter Revenue,Charter #4896 - Res #005947 - unknown,0.00,270.00,income_ledger,18920,0005647
