RECEIPTS REPORT FOR 2019 (All Columns Except source_hash)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	created_at
566	quickbooks_csv	567	2019-11-08	PLENTY OF LIQUOR		CAD	365.01	17.38	347.63	OTHER_EXPENSE	Cash	POSTED	NULL	581	2025-09-14 16:52:48.101950-06:00
812	quickbooks_csv	813	2019-11-15	PLENTY OF LIQUOR		CAD	278.21	13.25	264.96	OTHER_EXPENSE	Cash	POSTED	NULL	827	2025-09-14 16:52:48.101950-06:00
806	quickbooks_csv	807	2019-11-18	PLENTY OF LIQUOR		CAD	201.28	9.15	192.13	OTHER_EXPENSE	Cash	POSTED	NULL	821	2025-09-14 16:52:48.101950-06:00
487	quickbooks_csv	488	2019-11-19	PLENTY OF LIQUOR		CAD	99.34	4.73	94.61	OTHER_EXPENSE	Cash	POSTED	NULL	502	2025-09-14 16:52:48.101950-06:00
794	quickbooks_csv	795	2019-11-22	PLENTY OF LIQUOR		CAD	78.43	3.55	74.88	OTHER_EXPENSE	Debit	POSTED	NULL	809	2025-09-14 16:52:48.101950-06:00
808	quickbooks_csv	809	2019-11-22	PLENTY OF LIQUOR		CAD	74.17	3.53	70.64	OTHER_EXPENSE	Debit	POSTED	NULL	823	2025-09-14 16:52:48.101950-06:00
816	quickbooks_csv	817	2019-11-22	PLENTY OF LIQUOR		CAD	300.20	14.16	286.04	OTHER_EXPENSE	Debit	POSTED	NULL	831	2025-09-14 16:52:48.101950-06:00
795	quickbooks_csv	796	2019-11-22	PLENTY OF LIQUOR		CAD	287.57	13.22	274.35	OTHER_EXPENSE	Debit	POSTED	NULL	810	2025-09-14 16:52:48.101950-06:00
773	quickbooks_csv	774	2019-11-22	PLENTY OF LIQUOR		CAD	99.34	4.64	94.70	OTHER_EXPENSE	Debit	POSTED	NULL	788	2025-09-14 16:52:48.101950-06:00
644	quickbooks_csv	645	2019-11-28	PLENTY OF LIQUOR		CAD	195.04	8.88	186.16	OTHER_EXPENSE	Debit	POSTED	NULL	659	2025-09-14 16:52:48.101950-06:00
613	quickbooks_csv	614	2019-11-30	PLENTY OF LIQUOR		CAD	72.87	1.20	71.67	OTHER_EXPENSE	Debit	POSTED	NULL	628	2025-09-14 16:52:48.101950-06:00
810	quickbooks_csv	811	2019-12-06	PLENTY OF LIQUOR		CAD	915.92	43.62	872.30	OTHER_EXPENSE	Cash	POSTED	NULL	825	2025-09-14 16:52:48.101950-06:00
771	quickbooks_csv	772	2019-12-07	PLENTY OF LIQUOR		CAD	113.75	5.42	108.33	OTHER_EXPENSE	Cash	POSTED	NULL	786	2025-09-14 16:52:48.101950-06:00
818	quickbooks_csv	819	2019-12-09	PLENTY OF LIQUOR		CAD	915.92	42.31	873.61	OTHER_EXPENSE	Card	POSTED	NULL	833	2025-09-14 16:52:48.101950-06:00
770	quickbooks_csv	771	2019-12-09	PLENTY OF LIQUOR		CAD	113.75	5.19	108.56	OTHER_EXPENSE	Debit	POSTED	NULL	785	2025-09-14 16:52:48.101950-06:00
772	quickbooks_csv	773	2019-12-13	PLENTY OF LIQUOR		CAD	200.44	9.06	191.38	OTHER_EXPENSE	Debit	POSTED	NULL	787	2025-09-14 16:52:48.101950-06:00
780	quickbooks_csv	781	2019-12-21	PLENTY OF LIQUOR		CAD	255.49	11.62	243.87	OTHER_EXPENSE	Debit	POSTED	NULL	795	2025-09-14 16:52:48.101950-06:00
510	quickbooks_csv	511	2019-12-24	PLENTY OF LIQUOR		CAD	37.70	1.75	35.95	OTHER_EXPENSE	Cash	POSTED	NULL	525	2025-09-14 16:52:48.101950-06:00
815	quickbooks_csv	816	2019-12-30	PLENTY OF LIQUOR		CAD	70.51	3.23	67.28	OTHER_EXPENSE	Debit	POSTED	NULL	830	2025-09-14 16:52:48.101950-06:00
774	quickbooks_csv	775	2019-12-30	PLENTY OF LIQUOR		CAD	67.88	3.16	64.72	OTHER_EXPENSE	Debit	POSTED	NULL	789	2025-09-14 16:52:48.101950-06:00
811	quickbooks_csv	812	2019-12-30	PLENTY OF LIQUOR		CAD	878.23	41.82	836.41	OTHER_EXPENSE	Card	POSTED	NULL	826	2025-09-14 16:52:48.101950-06:00
775	quickbooks_csv	776	2019-12-31	PLENTY OF LIQUOR		CAD	795.21	36.48	758.73	OTHER_EXPENSE	Debit	POSTED	NULL	790	2025-09-14 16:52:48.101950-06:00
488	quickbooks_csv	489	2019-12-31	PLENTY OF LIQUOR		CAD	41.82	1.95	39.87	OTHER_EXPENSE	Cash	POSTED	NULL	503	2025-09-14 16:52:48.101950-06:00
293	quickbooks_csv	293	2019-01-05	R.E BRIGLEY & SONS LTC		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	308	2025-09-14 16:52:48.101950-06:00
214	quickbooks_csv	214	2019-04-24	R.E BRIGLEY & SONS LTC		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Cash	POSTED	NULL	230	2025-09-14 16:52:48.101950-06:00
215	quickbooks_csv	215	2019-05-01	R.E BRIGLEY & SONS LTC		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	231	2025-09-14 16:52:48.101950-06:00
243	quickbooks_csv	243	2019-10-11	R.E BRIGLEY & SONS LTC		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Cash	POSTED	NULL	259	2025-09-14 16:52:48.101950-06:00
577	quickbooks_csv	578	2019-11-09	RCMP		CAD	50.00	2.38	47.62	OTHER_EXPENSE	NULL	POSTED	NULL	592	2025-09-14 16:52:48.101950-06:00
281	quickbooks_csv	281	2019-07-10	REAL CANADIAN SUPER STORE		CAD	278.70	13.27	265.43	OTHER_EXPENSE	Card	POSTED	NULL	296	2025-09-14 16:52:48.101950-06:00
276	quickbooks_csv	276	2019-02-17	REAL CANADIAN SUPERSTORE		CAD	96.47	4.59	91.88	OTHER_EXPENSE	Cash	POSTED	NULL	291	2025-09-14 16:52:48.101950-06:00
273	quickbooks_csv	273	2019-02-24	RED DEER		CAD	205.88	9.80	196.08	OTHER_EXPENSE	Debit	POSTED	NULL	288	2025-09-14 16:52:48.101950-06:00
280	quickbooks_csv	280	2019-04-26	RED DEER		CAD	13.45	0.64	12.81	OTHER_EXPENSE	Cash	POSTED	NULL	295	2025-09-14 16:52:48.101950-06:00
290	quickbooks_csv	290	2019-05-18	RED DEER		CAD	25.80	1.23	24.57	OTHER_EXPENSE	Cash	POSTED	NULL	305	2025-09-14 16:52:48.101950-06:00
265	quickbooks_csv	265	2019-10-25	RED DEER		CAD	40.31	1.92	38.39	OTHER_EXPENSE	Cash	POSTED	NULL	281	2025-09-14 16:52:48.101950-06:00
255	quickbooks_csv	255	2019-03-16	RED DEER TAYLOR		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Card	POSTED	NULL	271	2025-09-14 16:52:48.101950-06:00
52	quickbooks_csv	52	2019-05-26	RED DEER TAYLOR		CAD	140.00	6.67	133.33	OTHER_EXPENSE	Card	POSTED	NULL	68	2025-09-14 16:52:48.101950-06:00
554	quickbooks_csv	555	2019-12-11	RED DEER TAYLOR		CAD	150.00	7.14	142.86	OTHER_EXPENSE	Card	POSTED	NULL	569	2025-09-14 16:52:48.101950-06:00
316	quickbooks_csv	317	2019-03-17	REWARDS		CAD	10.25	0.37	9.88	OTHER_EXPENSE	Cash	POSTED	NULL	331	2025-09-14 16:52:48.101950-06:00
535	quickbooks_csv	536	2019-11-09	RUN', ON EMPTY 5OAVE		CAD	37.00	1.75	35.25	OTHER_EXPENSE	interac	POSTED	NULL	550	2025-09-14 16:52:48.101950-06:00
388	quickbooks_csv	389	2019-01-01	RUN'N ON EMPTY 50AVE		CAD	58.00	2.76	55.24	OTHER_EXPENSE	Cash	POSTED	NULL	403	2025-09-14 16:52:48.101950-06:00
375	quickbooks_csv	376	2019-01-09	RUN'N ON EMPTY 50AVE		CAD	23.00	1.10	21.90	OTHER_EXPENSE	Debit	POSTED	NULL	390	2025-09-14 16:52:48.101950-06:00
363	quickbooks_csv	364	2019-01-17	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Debit	POSTED	NULL	378	2025-09-14 16:52:48.101950-06:00
403	quickbooks_csv	404	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	52.00	2.48	49.52	OTHER_EXPENSE	Debit	POSTED	NULL	418	2025-09-14 16:52:48.101950-06:00
237	quickbooks_csv	237	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	53.50	2.55	50.95	OTHER_EXPENSE	Debit	POSTED	NULL	253	2025-09-14 16:52:48.101950-06:00
220	quickbooks_csv	220	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	13.68	0.65	13.03	OTHER_EXPENSE	Debit	POSTED	NULL	236	2025-09-14 16:52:48.101950-06:00
408	quickbooks_csv	409	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Debit	POSTED	NULL	423	2025-09-14 16:52:48.101950-06:00
309	quickbooks_csv	310	2019-01-22	RUN'N ON EMPTY 50AVE		CAD	10.00	0.48	9.52	OTHER_EXPENSE	Cash	POSTED	NULL	324	2025-09-14 16:52:48.101950-06:00
239	quickbooks_csv	239	2019-01-24	RUN'N ON EMPTY 50AVE		CAD	121.01	5.76	115.25	OTHER_EXPENSE	Debit	POSTED	NULL	255	2025-09-14 16:52:48.101950-06:00
219	quickbooks_csv	219	2019-01-24	RUN'N ON EMPTY 50AVE		CAD	5.97	0.28	5.69	OTHER_EXPENSE	Debit	POSTED	NULL	235	2025-09-14 16:52:48.101950-06:00
334	quickbooks_csv	335	2019-01-28	RUN'N ON EMPTY 50AVE		CAD	30.01	1.43	28.58	OTHER_EXPENSE	Card	POSTED	NULL	349	2025-09-14 16:52:48.101950-06:00
395	quickbooks_csv	396	2019-02-03	RUN'N ON EMPTY 50AVE		CAD	40.01	1.91	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	410	2025-09-14 16:52:48.101950-06:00
393	quickbooks_csv	394	2019-02-05	RUN'N ON EMPTY 50AVE		CAD	17.05	0.81	16.24	OTHER_EXPENSE	Debit	POSTED	NULL	408	2025-09-14 16:52:48.101950-06:00
329	quickbooks_csv	330	2019-02-06	RUN'N ON EMPTY 50AVE		CAD	36.39	1.21	35.18	OTHER_EXPENSE	Debit	POSTED	NULL	344	2025-09-14 16:52:48.101950-06:00
221	quickbooks_csv	221	2019-02-06	RUN'N ON EMPTY 50AVE		CAD	10.89	0.52	10.37	OTHER_EXPENSE	Debit	POSTED	NULL	237	2025-09-14 16:52:48.101950-06:00
390	quickbooks_csv	391	2019-02-07	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Card	POSTED	NULL	405	2025-09-14 16:52:48.101950-06:00
325	quickbooks_csv	326	2019-02-10	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Cash	POSTED	NULL	340	2025-09-14 16:52:48.101950-06:00
330	quickbooks_csv	331	2019-02-13	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	345	2025-09-14 16:52:48.101950-06:00
358	quickbooks_csv	359	2019-02-15	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	373	2025-09-14 16:52:48.101950-06:00
407	quickbooks_csv	408	2019-02-19	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	422	2025-09-14 16:52:48.101950-06:00
402	quickbooks_csv	403	2019-02-21	RUN'N ON EMPTY 50AVE		CAD	96.56	4.60	91.96	OTHER_EXPENSE	Debit	POSTED	NULL	417	2025-09-14 16:52:48.101950-06:00
409	quickbooks_csv	410	2019-02-23	RUN'N ON EMPTY 50AVE		CAD	61.19	2.91	58.28	OTHER_EXPENSE	Debit	POSTED	NULL	424	2025-09-14 16:52:48.101950-06:00
399	quickbooks_csv	400	2019-02-27	RUN'N ON EMPTY 50AVE		CAD	51.80	2.47	49.33	OTHER_EXPENSE	Cash	POSTED	NULL	414	2025-09-14 16:52:48.101950-06:00
406	quickbooks_csv	407	2019-02-28	RUN'N ON EMPTY 50AVE		CAD	23.80	1.13	22.67	OTHER_EXPENSE	Debit	POSTED	NULL	421	2025-09-14 16:52:48.101950-06:00
15	quickbooks_csv	15	2019-03-03	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Card	POSTED	NULL	31	2025-09-14 16:52:48.101950-06:00
296	quickbooks_csv	296	2019-03-03	RUN'N ON EMPTY 50AVE		CAD	12.95	0.08	12.87	OTHER_EXPENSE	Card	POSTED	NULL	311	2025-09-14 16:52:48.101950-06:00
20	quickbooks_csv	20	2019-03-07	RUN'N ON EMPTY 50AVE		CAD	55.00	2.62	52.38	OTHER_EXPENSE	Debit	POSTED	NULL	36	2025-09-14 16:52:48.101950-06:00
286	quickbooks_csv	286	2019-03-07	RUN'N ON EMPTY 50AVE		CAD	9.85	0.47	9.38	OTHER_EXPENSE	Debit	POSTED	NULL	301	2025-09-14 16:52:48.101950-06:00
322	quickbooks_csv	323	2019-03-08	RUN'N ON EMPTY 50AVE		CAD	40.01	1.91	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	337	2025-09-14 16:52:48.101950-06:00
222	quickbooks_csv	222	2019-03-08	RUN'N ON EMPTY 50AVE		CAD	19.54	0.93	18.61	OTHER_EXPENSE	Cash	POSTED	NULL	238	2025-09-14 16:52:48.101950-06:00
40	quickbooks_csv	40	2019-03-13	RUN'N ON EMPTY 50AVE		CAD	31.50	1.50	30.00	OTHER_EXPENSE	Debit	POSTED	NULL	56	2025-09-14 16:52:48.101950-06:00
92	quickbooks_csv	92	2019-03-13	RUN'N ON EMPTY 50AVE		CAD	93.14	4.44	88.70	OTHER_EXPENSE	Debit	POSTED	NULL	108	2025-09-14 16:52:48.101950-06:00
311	quickbooks_csv	312	2019-03-15	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	326	2025-09-14 16:52:48.101950-06:00
84	quickbooks_csv	84	2019-03-21	RUN'N ON EMPTY 50AVE		CAD	150.00	7.14	142.86	OTHER_EXPENSE	Debit	POSTED	NULL	100	2025-09-14 16:52:48.101950-06:00
82	quickbooks_csv	82	2019-03-28	RUN'N ON EMPTY 50AVE		CAD	23.80	1.13	22.67	OTHER_EXPENSE	Cash	POSTED	NULL	98	2025-09-14 16:52:48.101950-06:00
260	quickbooks_csv	260	2019-03-28	RUN'N ON EMPTY 50AVE		CAD	36.00	1.71	34.29	OTHER_EXPENSE	Cash	POSTED	NULL	276	2025-09-14 16:52:48.101950-06:00
70	quickbooks_csv	70	2019-04-01	RUN'N ON EMPTY 50AVE		CAD	18.43	0.88	17.55	OTHER_EXPENSE	Debit	POSTED	NULL	86	2025-09-14 16:52:48.101950-06:00
59	quickbooks_csv	59	2019-04-23	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Debit	POSTED	NULL	75	2025-09-14 16:52:48.101950-06:00
68	quickbooks_csv	68	2019-04-23	RUN'N ON EMPTY 50AVE		CAD	13.55	0.65	12.90	OTHER_EXPENSE	Debit	POSTED	NULL	84	2025-09-14 16:52:48.101950-06:00
69	quickbooks_csv	69	2019-04-25	RUN'N ON EMPTY 50AVE		CAD	51.00	2.43	48.57	OTHER_EXPENSE	Debit	POSTED	NULL	85	2025-09-14 16:52:48.101950-06:00
67	quickbooks_csv	67	2019-04-28	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Cash	POSTED	NULL	83	2025-09-14 16:52:48.101950-06:00
347	quickbooks_csv	348	2019-05-01	RUN'N ON EMPTY 50AVE		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Cash	POSTED	NULL	362	2025-09-14 16:52:48.101950-06:00
348	quickbooks_csv	349	2019-05-03	RUN'N ON EMPTY 50AVE		CAD	40.00	1.91	38.09	OTHER_EXPENSE	Cash	POSTED	NULL	363	2025-09-14 16:52:48.101950-06:00
349	quickbooks_csv	350	2019-05-03	RUN'N ON EMPTY 50AVE		CAD	18.45	0.86	17.59	OTHER_EXPENSE	Cash	POSTED	NULL	364	2025-09-14 16:52:48.101950-06:00
353	quickbooks_csv	354	2019-05-06	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	368	2025-09-14 16:52:48.101950-06:00
105	quickbooks_csv	105	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	59.01	2.81	56.20	OTHER_EXPENSE	Debit	POSTED	NULL	121	2025-09-14 16:52:48.101950-06:00
156	quickbooks_csv	156	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	66.00	3.14	62.86	OTHER_EXPENSE	Debit	POSTED	NULL	172	2025-09-14 16:52:48.101950-06:00
12	quickbooks_csv	12	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	15.60	3.14	12.46	OTHER_EXPENSE	Debit	POSTED	NULL	28	2025-09-14 16:52:48.101950-06:00
13	quickbooks_csv	13	2019-05-14	RUN'N ON EMPTY 50AVE		CAD	15.60	0.74	14.86	OTHER_EXPENSE	Card	POSTED	NULL	29	2025-09-14 16:52:48.101950-06:00
33	quickbooks_csv	33	2019-05-14	RUN'N ON EMPTY 50AVE		CAD	58.61	2.05	56.56	OTHER_EXPENSE	Card	POSTED	NULL	49	2025-09-14 16:52:48.101950-06:00
344	quickbooks_csv	345	2019-05-16	RUN'N ON EMPTY 50AVE		CAD	48.35	1.95	46.40	OTHER_EXPENSE	Debit	POSTED	NULL	359	2025-09-14 16:52:48.101950-06:00
342	quickbooks_csv	343	2019-05-17	RUN'N ON EMPTY 50AVE		CAD	70.00	3.33	66.67	OTHER_EXPENSE	Cash	POSTED	NULL	357	2025-09-14 16:52:48.101950-06:00
172	quickbooks_csv	172	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	48.50	2.31	46.19	OTHER_EXPENSE	Debit	POSTED	NULL	188	2025-09-14 16:52:48.101950-06:00
217	quickbooks_csv	217	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	3.69	0.18	3.51	OTHER_EXPENSE	Debit	POSTED	NULL	233	2025-09-14 16:52:48.101950-06:00
346	quickbooks_csv	347	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Debit	POSTED	NULL	361	2025-09-14 16:52:48.101950-06:00
351	quickbooks_csv	352	2019-05-27	RUN'N ON EMPTY 50AVE		CAD	12.39	0.59	11.80	OTHER_EXPENSE	Debit	POSTED	NULL	366	2025-09-14 16:52:48.101950-06:00
225	quickbooks_csv	225	2019-05-27	RUN'N ON EMPTY 50AVE		CAD	54.01	2.57	51.44	OTHER_EXPENSE	Debit	POSTED	NULL	241	2025-09-14 16:52:48.101950-06:00
173	quickbooks_csv	173	2019-05-28	RUN'N ON EMPTY 50AVE		CAD	48.60	1.95	46.65	OTHER_EXPENSE	Cash	POSTED	NULL	189	2025-09-14 16:52:48.101950-06:00
161	quickbooks_csv	161	2019-05-30	RUN'N ON EMPTY 50AVE		CAD	54.50	2.59	51.91	OTHER_EXPENSE	Cash	POSTED	NULL	177	2025-09-14 16:52:48.101950-06:00
164	quickbooks_csv	164	2019-05-30	RUN'N ON EMPTY 50AVE		CAD	124.50	5.93	118.57	OTHER_EXPENSE	Cash	POSTED	NULL	180	2025-09-14 16:52:48.101950-06:00
190	quickbooks_csv	190	2019-06-01	RUN'N ON EMPTY 50AVE		CAD	34.00	1.62	32.38	OTHER_EXPENSE	Cash	POSTED	NULL	206	2025-09-14 16:52:48.101950-06:00
122	quickbooks_csv	122	2019-06-04	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	138	2025-09-14 16:52:48.101950-06:00
185	quickbooks_csv	185	2019-06-06	RUN'N ON EMPTY 50AVE		CAD	52.00	2.14	49.86	OTHER_EXPENSE	Debit	POSTED	NULL	201	2025-09-14 16:52:48.101950-06:00
192	quickbooks_csv	192	2019-06-08	RUN'N ON EMPTY 50AVE		CAD	7.40	0.33	7.07	OTHER_EXPENSE	Cash	POSTED	NULL	208	2025-09-14 16:52:48.101950-06:00
124	quickbooks_csv	124	2019-06-08	RUN'N ON EMPTY 50AVE		CAD	17.00	0.81	16.19	OTHER_EXPENSE	Cash	POSTED	NULL	140	2025-09-14 16:52:48.101950-06:00
263	quickbooks_csv	263	2019-06-11	RUN'N ON EMPTY 50AVE		CAD	54.50	2.60	51.90	OTHER_EXPENSE	Debit	POSTED	NULL	279	2025-09-14 16:52:48.101950-06:00
271	quickbooks_csv	271	2019-06-11	RUN'N ON EMPTY 50AVE		CAD	28.52	1.36	27.16	OTHER_EXPENSE	Debit	POSTED	NULL	286	2025-09-14 16:52:48.101950-06:00
206	quickbooks_csv	206	2019-06-14	RUN'N ON EMPTY 50AVE		CAD	106.00	5.05	100.95	OTHER_EXPENSE	Debit	POSTED	NULL	222	2025-09-14 16:52:48.101950-06:00
259	quickbooks_csv	259	2019-06-14	RUN'N ON EMPTY 50AVE		CAD	29.30	1.40	27.90	OTHER_EXPENSE	Debit	POSTED	NULL	275	2025-09-14 16:52:48.101950-06:00
127	quickbooks_csv	127	2019-06-15	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	143	2025-09-14 16:52:48.101950-06:00
189	quickbooks_csv	189	2019-06-20	RUN'N ON EMPTY 50AVE		CAD	90.00	4.29	85.71	OTHER_EXPENSE	Debit	POSTED	NULL	205	2025-09-14 16:52:48.101950-06:00
47	quickbooks_csv	47	2019-06-22	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Card	POSTED	NULL	63	2025-09-14 16:52:48.101950-06:00
187	quickbooks_csv	187	2019-06-25	RUN'N ON EMPTY 50AVE		CAD	87.00	4.14	82.86	OTHER_EXPENSE	Debit	POSTED	NULL	203	2025-09-14 16:52:48.101950-06:00
188	quickbooks_csv	188	2019-06-25	RUN'N ON EMPTY 50AVE		CAD	62.01	2.95	59.06	OTHER_EXPENSE	Debit	POSTED	NULL	204	2025-09-14 16:52:48.101950-06:00
205	quickbooks_csv	205	2019-06-26	RUN'N ON EMPTY 50AVE		CAD	111.00	5.29	105.71	OTHER_EXPENSE	Cash	POSTED	NULL	221	2025-09-14 16:52:48.101950-06:00
186	quickbooks_csv	186	2019-06-28	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Debit	POSTED	NULL	202	2025-09-14 16:52:48.101950-06:00
191	quickbooks_csv	191	2019-06-29	RUN'N ON EMPTY 50AVE		CAD	51.00	2.43	48.57	OTHER_EXPENSE	Debit	POSTED	NULL	207	2025-09-14 16:52:48.101950-06:00
146	quickbooks_csv	146	2019-07-06	RUN'N ON EMPTY 50AVE		CAD	100.00	4.76	95.24	OTHER_EXPENSE	Card	POSTED	NULL	162	2025-09-14 16:52:48.101950-06:00
709	quickbooks_csv	710	2019-07-11	RUN'N ON EMPTY 50AVE		CAD	37.00	1.76	35.24	OTHER_EXPENSE	Debit	POSTED	NULL	724	2025-09-14 16:52:48.101950-06:00
636	quickbooks_csv	637	2019-07-17	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Debit	POSTED	NULL	651	2025-09-14 16:52:48.101950-06:00
632	quickbooks_csv	633	2019-07-19	RUN'N ON EMPTY 50AVE		CAD	40.01	1.00	39.01	OTHER_EXPENSE	Debit	POSTED	NULL	647	2025-09-14 16:52:48.101950-06:00
633	quickbooks_csv	634	2019-07-19	RUN'N ON EMPTY 50AVE		CAD	44.00	2.10	41.90	OTHER_EXPENSE	Debit	POSTED	NULL	648	2025-09-14 16:52:48.101950-06:00
630	quickbooks_csv	631	2019-07-20	RUN'N ON EMPTY 50AVE		CAD	134.11	5.48	128.63	OTHER_EXPENSE	Debit	POSTED	NULL	645	2025-09-14 16:52:48.101950-06:00
150	quickbooks_csv	150	2019-07-22	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Card	POSTED	NULL	166	2025-09-14 16:52:48.101950-06:00
634	quickbooks_csv	635	2019-07-26	RUN'N ON EMPTY 50AVE		CAD	93.71	4.46	89.25	OTHER_EXPENSE	Debit	POSTED	NULL	649	2025-09-14 16:52:48.101950-06:00
637	quickbooks_csv	638	2019-07-29	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Debit	POSTED	NULL	652	2025-09-14 16:52:48.101950-06:00
631	quickbooks_csv	632	2019-07-31	RUN'N ON EMPTY 50AVE		CAD	42.51	2.02	40.49	OTHER_EXPENSE	NULL	POSTED	NULL	646	2025-09-14 16:52:48.101950-06:00
677	quickbooks_csv	678	2019-08-01	RUN'N ON EMPTY 50AVE		CAD	10.00	0.48	9.52	OTHER_EXPENSE	Debit	POSTED	NULL	692	2025-09-14 16:52:48.101950-06:00
76	quickbooks_csv	76	2019-08-02	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Debit	POSTED	NULL	92	2025-09-14 16:52:48.101950-06:00
672	quickbooks_csv	673	2019-08-06	RUN'N ON EMPTY 50AVE		CAD	20.01	0.95	19.06	OTHER_EXPENSE	Debit	POSTED	NULL	687	2025-09-14 16:52:48.101950-06:00
142	quickbooks_csv	142	2019-08-10	RUN'N ON EMPTY 50AVE		CAD	116.00	5.52	110.48	OTHER_EXPENSE	Cash	POSTED	NULL	158	2025-09-14 16:52:48.101950-06:00
700	quickbooks_csv	701	2019-08-13	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	715	2025-09-14 16:52:48.101950-06:00
136	quickbooks_csv	136	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	40.43	1.93	38.50	OTHER_EXPENSE	Debit	POSTED	NULL	152	2025-09-14 16:52:48.101950-06:00
153	quickbooks_csv	153	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	100.00	4.76	95.24	OTHER_EXPENSE	Debit	POSTED	NULL	169	2025-09-14 16:52:48.101950-06:00
137	quickbooks_csv	137	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	40.00	1.91	38.09	OTHER_EXPENSE	Debit	POSTED	NULL	153	2025-09-14 16:52:48.101950-06:00
412	quickbooks_csv	413	2019-08-16	RUN'N ON EMPTY 50AVE		CAD	18.88	0.90	17.98	OTHER_EXPENSE	Debit	POSTED	NULL	427	2025-09-14 16:52:48.101950-06:00
152	quickbooks_csv	152	2019-08-21	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	168	2025-09-14 16:52:48.101950-06:00
688	quickbooks_csv	689	2019-08-22	RUN'N ON EMPTY 50AVE		CAD	100.36	4.78	95.58	OTHER_EXPENSE	Debit	POSTED	NULL	703	2025-09-14 16:52:48.101950-06:00
411	quickbooks_csv	412	2019-08-22	RUN'N ON EMPTY 50AVE		CAD	34.93	1.66	33.27	OTHER_EXPENSE	Debit	POSTED	NULL	426	2025-09-14 16:52:48.101950-06:00
683	quickbooks_csv	684	2019-08-23	RUN'N ON EMPTY 50AVE		CAD	31.00	1.48	29.52	OTHER_EXPENSE	Cash	POSTED	NULL	698	2025-09-14 16:52:48.101950-06:00
