source_file,transaction_date,type,num,name,memo,account,debit,credit,amount
journal 2025.CSV,2012-02-04,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,65.00,-65.00
journal 2025.CSV,2012-02-04,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,48.50,-48.50
journal 2025.CSV,2012-02-04,Cheque,cash,Hughes Petroleum,,1090 · Bank Shareholder,0.00,10.00,-10.00
journal 2025.CSV,2012-02-04,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,50.01,-50.01
journal 2025.CSV,2012-02-04,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,60.01,-60.01
journal 2025.CSV,2012-02-05,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,24.00,-24.00
journal 2025.CSV,2012-02-06,Cheque,cash,Staples,,1090 · Bank Shareholder,0.00,58.82,-58.82
journal 2025.CSV,2012-02-06,Cheque,cash,Tip Top Tailors,,1090 · Bank Shareholder,0.00,105.00,-105.00
journal 2025.CSV,2012-02-06,Cheque,cash,The Key Hole,,1090 · Bank Shareholder,0.00,31.50,-31.50
journal 2025.CSV,2012-02-06,Cheque,cash,The Key Hole,,1090 · Bank Shareholder,0.00,13.55,-13.55
journal 2025.CSV,2012-02-06,Cheque,cash,Mr Lube,,1090 · Bank Shareholder,0.00,61.40,-61.40
journal 2025.CSV,2012-02-06,Cheque,cash,Phoenix Buffet,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2012-02-06,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,30.02,-30.02
journal 2025.CSV,2012-02-06,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,102.44,-102.44
journal 2025.CSV,2012-02-06,Cheque,DD,Plaza Liquor Store,,1000 · CIBC Bank 1615,0.00,88.01,-88.01
journal 2025.CSV,2012-02-06,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,58.60,-58.60
journal 2025.CSV,2012-02-06,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,31.00,-31.00
journal 2025.CSV,2012-02-06,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,40.01,-40.01
journal 2025.CSV,2012-02-06,Cheque,dd,LFG Business PAD,,1000 · CIBC Bank 1615,0.00,101.14,-101.14
journal 2025.CSV,2012-02-06,Cheque,Auto,Global Merchant Fees,,1000 · CIBC Bank 1615,0.00,1244.81,-1244.81
journal 2025.CSV,2012-02-07,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,3.09,-3.09
journal 2025.CSV,2012-02-07,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,4.00,-4.00
journal 2025.CSV,2012-02-07,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,55.51,-55.51
journal 2025.CSV,2012-02-07,Cheque,cash,Dragon City Cafe,,1090 · Bank Shareholder,0.00,19.85,-19.85
journal 2025.CSV,2012-02-07,Cheque,dd,Money Mart,,1000 · CIBC Bank 1615,0.00,3000.00,-3000.00
journal 2025.CSV,2012-02-08,Cheque,dd,Capital One MC,5457 5676 3437 4347,1000 · CIBC Bank 1615,0.00,500.00,-500.00
journal 2025.CSV,2012-02-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,60.50,-60.50
journal 2025.CSV,2012-02-08,Cheque,cash,Phil's Restaurant,,1090 · Bank Shareholder,0.00,22.10,-22.10
journal 2025.CSV,2012-02-08,Cheque,dd,LFG Business PAD,,1000 · CIBC Bank 1615,0.00,202.27,-202.27
journal 2025.CSV,2012-02-09,Cheque,dd,CPC / SCP,,1000 · CIBC Bank 1615,0.00,64.05,-64.05
journal 2025.CSV,2012-02-09,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,35.99,-35.99
journal 2025.CSV,2012-02-09,Cheque,dd2921,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,13.51,-13.51
journal 2025.CSV,2012-02-10,Cheque,dd,Tommy Gun,,1000 · CIBC Bank 1615,0.00,34.75,-34.75
journal 2025.CSV,2012-02-10,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,8.49,-8.49
journal 2025.CSV,2012-02-10,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,42.54,-42.54
journal 2025.CSV,2012-02-10,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,52.00,-52.00
journal 2025.CSV,2012-02-10,Credit Card Charge,2348,George's Pizza,,2300 · Capital One Mastercard 9853,0.00,48.26,-48.26
journal 2025.CSV,2012-02-10,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,51.00,-51.00
journal 2025.CSV,2012-02-11,Cheque,cash,Dollarama,,1090 · Bank Shareholder,0.00,4.20,-4.20
journal 2025.CSV,2012-02-11,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,54.00,-54.00
journal 2025.CSV,2012-02-12,Cheque,cash,Dairy Queen,,1090 · Bank Shareholder,0.00,10.50,-10.50
journal 2025.CSV,2012-02-12,Cheque,cash,Calgary Connection Bar & Grill,,1090 · Bank Shareholder,0.00,24.21,-24.21
journal 2025.CSV,2012-02-12,Cheque,cash,Bonanno's New York Pizzeria,,1090 · Bank Shareholder,0.00,14.02,-14.02
journal 2025.CSV,2012-02-12,Credit Card Charge,2351,MGM Grand Hotel,,2300 · Capital One Mastercard 9853,0.00,91.93,-91.93
journal 2025.CSV,2012-02-12,Credit Card Charge,2350,MGM Grand Hotel,,2300 · Capital One Mastercard 9853,0.00,91.93,-91.93
journal 2025.CSV,2012-02-12,Cheque,Visa2535,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,17.87,-17.87
journal 2025.CSV,2012-02-12,Credit Card Charge,2349,Excalibur,,2300 · Capital One Mastercard 9853,0.00,217.18,-217.18
journal 2025.CSV,2012-02-12,Cheque,cash,Hudson News,,1090 · Bank Shareholder,0.00,13.64,-13.64
journal 2025.CSV,2012-02-12,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,11.95,-11.95
journal 2025.CSV,2012-02-13,Cheque,cash,Bonanno's New York Pizzeria,,1090 · Bank Shareholder,0.00,38.73,-38.73
journal 2025.CSV,2012-02-13,Cheque,dd,Global Liquor Store,,1000 · CIBC Bank 1615,0.00,65.67,-65.67
journal 2025.CSV,2012-02-13,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,42.00,-42.00
journal 2025.CSV,2012-02-13,Cheque,DD,Sobey's,,1000 · CIBC Bank 1615,0.00,41.48,-41.48
journal 2025.CSV,2012-02-13,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,400.00,-400.00
journal 2025.CSV,2012-02-13,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,34.00,-34.00
journal 2025.CSV,2012-02-13,Bill,5800,Parr's Automotive,,2000 · Accounts Payable,0.00,69.81,-69.81
journal 2025.CSV,2012-02-13,Bill Pmt -Cheque,dd,Telus Communications,215958149 4,1000 · CIBC Bank 1615,0.00,2083.34,-2083.34
journal 2025.CSV,2012-02-13,Cheque,cash,Bonanno's New York Pizzeria,,1090 · Bank Shareholder,0.00,11.23,-11.23
journal 2025.CSV,2012-02-14,Cheque,cash,Nathan's Famous,,1090 · Bank Shareholder,0.00,12.85,-12.85
journal 2025.CSV,2012-02-14,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,3.24,-3.24
journal 2025.CSV,2012-02-14,Cheque,DD,Red Deer Co-op,,1000 · CIBC Bank 1615,0.00,47.25,-47.25
journal 2025.CSV,2012-02-14,Cheque,DD,Fas Gas Plus,,1000 · CIBC Bank 1615,0.00,55.00,-55.00
journal 2025.CSV,2012-02-14,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,140.01,-140.01
journal 2025.CSV,2012-02-14,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,37.73,-37.73
journal 2025.CSV,2012-02-14,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,10.45,-10.45
journal 2025.CSV,2012-02-14,Cheque,cash,Rimbey Liquor Store,,1090 · Bank Shareholder,0.00,5.50,-5.50
journal 2025.CSV,2012-02-14,Cheque,cash,Co-op Liquor Store,,1090 · Bank Shareholder,0.00,47.25,-47.25
journal 2025.CSV,2012-02-14,Cheque,211,Receiver General,,1000 · CIBC Bank 1615,0.00,3293.56,-3293.56
journal 2025.CSV,2012-02-15,Cheque,DD,Domo Gas,,1000 · CIBC Bank 1615,0.00,52.01,-52.01
journal 2025.CSV,2012-02-15,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,170.00,-170.00
journal 2025.CSV,2012-02-16,Credit Card Charge,2352,T-Shirt Plus Las Vegas,,2300 · Capital One Mastercard 9853,0.00,100.11,-100.11
journal 2025.CSV,2012-02-16,Cheque,dd,Optimum West Insurance - Residential,,1000 · CIBC Bank 1615,0.00,83.46,-83.46
journal 2025.CSV,2012-02-16,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,500.00,-500.00
journal 2025.CSV,2012-02-16,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,53.51,-53.51
journal 2025.CSV,2012-02-16,Cheque,cash,Haagen Dazs,,1090 · Bank Shareholder,0.00,7.48,-7.48
journal 2025.CSV,2012-02-16,Cheque,cash,Co-op Liquor Store,,1090 · Bank Shareholder,0.00,26.80,-26.80
journal 2025.CSV,2012-02-16,Cheque,cash,Philadelphia Steak & Hoagie,,1090 · Bank Shareholder,0.00,9.05,-9.05
journal 2025.CSV,2012-02-16,Cheque,cash,Great Steak & Potato,,1090 · Bank Shareholder,0.00,12.05,-12.05
journal 2025.CSV,2012-02-16,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,43.50,-43.50
journal 2025.CSV,2012-02-16,Cheque,cash,Villa Pizza,,1090 · Bank Shareholder,0.00,9.57,-9.57
journal 2025.CSV,2012-02-17,Cheque,cash,Lacombe Liquor Shoppe,,1090 · Bank Shareholder,0.00,35.18,-35.18
journal 2025.CSV,2012-02-17,Bill,2197864973 021712,Telus Communications,,2000 · Accounts Payable,0.00,77.50,-77.50
journal 2025.CSV,2012-02-17,Cheque,EMT,"Blades, Mike",,1000 · CIBC Bank 1615,0.00,300.00,-300.00
journal 2025.CSV,2012-02-17,Cheque,dd,Calgary Parking Authority.,,1000 · CIBC Bank 1615,0.00,17.87,-17.87
journal 2025.CSV,2012-02-17,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,32.57,-32.57
journal 2025.CSV,2012-02-17,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,14.38,-14.38
journal 2025.CSV,2012-02-17,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,47.09,-47.09
journal 2025.CSV,2012-02-17,Cheque,cash,Domo Gas,,1090 · Bank Shareholder,0.00,37.98,-37.98
journal 2025.CSV,2012-02-17,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2012-02-17,Cheque,cash,Lacombe Liquor Shoppe,,1090 · Bank Shareholder,0.00,154.52,-154.52
journal 2025.CSV,2012-02-17,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,16.07,-16.07
journal 2025.CSV,2012-02-17,Bill,2159581494 021712,Telus Communications,,2000 · Accounts Payable,0.00,1519.96,-1519.96
journal 2025.CSV,2012-02-18,Cheque,cash,Flying J,,1090 · Bank Shareholder,0.00,8.97,-8.97
journal 2025.CSV,2012-02-18,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,54.99,-54.99
journal 2025.CSV,2012-02-18,Cheque,dd0359,Flying J,,1090 · Bank Shareholder,0.00,200.00,-200.00
journal 2025.CSV,2012-02-18,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,7.20,-7.20
journal 2025.CSV,2012-02-19,Cheque,cash,Global Liquor Store,,1090 · Bank Shareholder,0.00,24.27,-24.27
journal 2025.CSV,2012-02-19,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,9.50,-9.50
journal 2025.CSV,2012-02-19,Cheque,cash,Capri Liquor Store,,1090 · Bank Shareholder,0.00,25.09,-25.09
journal 2025.CSV,2012-02-19,Bill,484000872 021912,Rogers,,2000 · Accounts Payable,0.00,894.93,-894.93
journal 2025.CSV,2012-02-20,Cheque,DD,Fas Gas Plus,,1000 · CIBC Bank 1615,0.00,51.01,-51.01
journal 2025.CSV,2012-02-20,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,111.00,-111.00
journal 2025.CSV,2012-02-20,Cheque,213,With This Ring Bridal Gala,,1000 · CIBC Bank 1615,0.00,1050.00,-1050.00
journal 2025.CSV,2012-02-20,Credit Card Charge,2353,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,29.00,-29.00
journal 2025.CSV,2012-02-20,Cheque,DD,Canadian Tire.,,1000 · CIBC Bank 1615,0.00,296.24,-296.24
journal 2025.CSV,2012-02-20,Cheque,cash,Canadian Tire.,,1090 · Bank Shareholder,0.00,41.98,-41.98
journal 2025.CSV,2012-02-20,Cheque,cash,Canadian Tire.,,1090 · Bank Shareholder,0.00,7.95,-7.95
journal 2025.CSV,2012-02-20,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,10.40,-10.40
journal 2025.CSV,2012-02-20,Cheque,cash,Mr Lube,,1090 · Bank Shareholder,0.00,210.68,-210.68
journal 2025.CSV,2012-02-20,Cheque,cash,KFC,,1090 · Bank Shareholder,0.00,8.39,-8.39
journal 2025.CSV,2012-02-20,Cheque,cash,Husky,,1090 · Bank Shareholder,0.00,150.56,-150.56
journal 2025.CSV,2012-02-20,Credit Card Charge,2354,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,42.87,-42.87
journal 2025.CSV,2012-02-20,Cheque,DD,Shell Canada Products,,1000 · CIBC Bank 1615,0.00,193.02,-193.02
journal 2025.CSV,2012-02-20,Cheque,DD,Pumps & Pressure,,1000 · CIBC Bank 1615,0.00,519.75,-519.75
journal 2025.CSV,2012-02-20,Cheque,DD,Global Liquor Store,,1000 · CIBC Bank 1615,0.00,325.71,-325.71
journal 2025.CSV,2012-02-21,Cheque,Visa,Capri Liquor Store,,1090 · Bank Shareholder,0.00,249.47,-249.47
journal 2025.CSV,2012-02-21,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,43.00,-43.00
journal 2025.CSV,2012-02-21,Cheque,DD,Esso,,1000 · CIBC Bank 1615,0.00,31.00,-31.00
journal 2025.CSV,2012-02-21,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,49.26,-49.26
journal 2025.CSV,2012-02-21,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,71.42,-71.42
journal 2025.CSV,2012-02-21,Cheque,cash,Global Liquor Store,,1090 · Bank Shareholder,0.00,148.93,-148.93
journal 2025.CSV,2012-02-21,Cheque,cash,Liquor Crossing,,1090 · Bank Shareholder,0.00,7.50,-7.50
journal 2025.CSV,2012-02-21,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,22.79,-22.79
journal 2025.CSV,2012-02-21,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2012-02-21,Cheque,dd2921,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,4.50,-4.50
journal 2025.CSV,2012-02-22,Cheque,cash,Phil's Restaurant,,1090 · Bank Shareholder,0.00,14.23,-14.23
journal 2025.CSV,2012-02-22,Bill Pmt -Cheque,Vi450,Korax Inc.,,1090 · Bank Shareholder,0.00,314.37,-314.37
journal 2025.CSV,2012-02-22,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,35.50,-35.50
journal 2025.CSV,2012-02-22,Bill,5812,Parr's Automotive,,2000 · Accounts Payable,0.00,647.77,-647.77
journal 2025.CSV,2012-02-22,Cheque,DD,PartsSource,,1000 · CIBC Bank 1615,0.00,10.49,-10.49
journal 2025.CSV,2012-02-22,Bill,022212,WeddingandPartyNetwork.com,,2000 · Accounts Payable,0.00,299.99,-299.99
journal 2025.CSV,2012-02-22,Bill Pmt -Cheque,dd,Parr's Automotive,,1000 · CIBC Bank 1615,0.00,500.00,-500.00
journal 2025.CSV,2012-02-22,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,66.00,-66.00
journal 2025.CSV,2012-02-22,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2012-02-22,Cheque,cash,Phil's Restaurant,,1090 · Bank Shareholder,0.00,14.70,-14.70
journal 2025.CSV,2012-02-23,Cheque,DD,Red Deer Registries,,1000 · CIBC Bank 1615,0.00,78.90,-78.90
journal 2025.CSV,2012-02-23,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,6.50,-6.50
journal 2025.CSV,2012-02-23,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,9.43,-9.43
journal 2025.CSV,2012-02-23,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,800.00,-800.00
journal 2025.CSV,2012-02-23,Cheque,DD,Collicut Centre,,1000 · CIBC Bank 1615,0.00,18.00,-18.00
journal 2025.CSV,2012-02-23,Cheque,dd,Red Deer Catholic Regional Schools,,1010 · Scotia Bank Main,0.00,5250.00,-5250.00
journal 2025.CSV,2012-02-23,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,200.00,-200.00
journal 2025.CSV,2012-02-23,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,800.00,-800.00
journal 2025.CSV,2012-02-23,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,100.00,-100.00
journal 2025.CSV,2012-02-23,Cheque,212,Andrew Lafont,,1000 · CIBC Bank 1615,0.00,112.96,-112.96
journal 2025.CSV,2012-02-23,Cheque,DD,Canadian Tire.,,1000 · CIBC Bank 1615,0.00,27.26,-27.26
journal 2025.CSV,2012-02-24,Cheque,DD,Husky,,1000 · CIBC Bank 1615,0.00,67.00,-67.00
journal 2025.CSV,2012-02-24,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,9.50,-9.50
journal 2025.CSV,2012-02-24,Cheque,DD,Titan Supply,,1000 · CIBC Bank 1615,0.00,439.31,-439.31
journal 2025.CSV,2012-02-24,Cheque,DD,Liquor Depot,,1000 · CIBC Bank 1615,0.00,84.31,-84.31
journal 2025.CSV,2012-02-24,Cheque,dd,Jevco Insurance,,1000 · CIBC Bank 1615,0.00,268.92,-268.92
journal 2025.CSV,2012-02-24,Cheque,dd9081,Co-op,,1090 · Bank Shareholder,0.00,43.85,-43.85
journal 2025.CSV,2012-02-24,Cheque,dd,The Co-operators,,1000 · CIBC Bank 1615,0.00,110.42,-110.42
journal 2025.CSV,2012-02-24,Cheque,dd,The Key Hole,,1000 · CIBC Bank 1615,0.00,38.54,-38.54
journal 2025.CSV,2012-02-24,Cheque,DD,Real Canadian Super Store,,1000 · CIBC Bank 1615,0.00,33.55,-33.55
journal 2025.CSV,2012-02-24,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,32.00,-32.00
journal 2025.CSV,2012-02-24,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,42.50,-42.50
journal 2025.CSV,2012-02-24,Cheque,DD,Staples,,1000 · CIBC Bank 1615,0.00,66.83,-66.83
journal 2025.CSV,2012-02-24,Cheque,DD,Mr Suds,,1000 · CIBC Bank 1615,0.00,6.40,-6.40
journal 2025.CSV,2012-02-24,Cheque,dd,Communications Group,,1000 · CIBC Bank 1615,0.00,157.50,-157.50
journal 2025.CSV,2012-02-25,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,80.01,-80.01
journal 2025.CSV,2012-02-25,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,68.44,-68.44
journal 2025.CSV,2012-02-25,Cheque,cash,Domo Gas,,1090 · Bank Shareholder,0.00,31.00,-31.00
journal 2025.CSV,2012-02-25,Cheque,cash,Rexall Drugs,,1090 · Bank Shareholder,0.00,18.26,-18.26
journal 2025.CSV,2012-02-25,Cheque,cash,Capri Liquor Store,,1090 · Bank Shareholder,0.00,32.96,-32.96
journal 2025.CSV,2012-02-25,Cheque,cash,Boston Pizza.,,1090 · Bank Shareholder,0.00,17.75,-17.75
journal 2025.CSV,2012-02-25,Cheque,cash,Flying J,,1090 · Bank Shareholder,0.00,3.28,-3.28
journal 2025.CSV,2012-02-25,Cheque,cash,Jumbo Car Wash,,1090 · Bank Shareholder,0.00,25.00,-25.00
journal 2025.CSV,2012-02-26,Cheque,cash,George's Pizza,,1090 · Bank Shareholder,0.00,17.05,-17.05
journal 2025.CSV,2012-02-26,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,9.35,-9.35
journal 2025.CSV,2012-02-27,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2012-02-27,Cheque,cash,Phil's Restaurant,,1090 · Bank Shareholder,0.00,17.43,-17.43
journal 2025.CSV,2012-02-28,Deposit,1718,,Deposit,1000 · CIBC Bank 1615,26880.41,0.00,26880.41
journal 2025.CSV,2012-02-28,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,3000.00,-3000.00
journal 2025.CSV,2012-02-28,Cheque,TSF,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,2000.00,-2000.00
journal 2025.CSV,2012-02-28,Bill Pmt -Cheque,cash,Fibrenew,,1090 · Bank Shareholder,0.00,1050.00,-1050.00
journal 2025.CSV,2012-02-28,Cheque,dd,City Center Vacuum,,1000 · CIBC Bank 1615,0.00,20.99,-20.99
journal 2025.CSV,2012-02-28,Cheque,dd,AMEX,,1000 · CIBC Bank 1615,0.00,4.95,-4.95
journal 2025.CSV,2012-02-28,Bill,4369,Fibrenew,,2000 · Accounts Payable,0.00,1050.00,-1050.00
journal 2025.CSV,2012-02-28,Cheque,dd3343,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,4.50,-4.50
journal 2025.CSV,2012-02-28,Cheque,DD,Centex,,1000 · CIBC Bank 1615,0.00,37.08,-37.08
journal 2025.CSV,2012-02-28,Cheque,DD,Kirk's Tire (Red Deer) Ltd.,ARROLI,1000 · CIBC Bank 1615,0.00,72.45,-72.45
journal 2025.CSV,2012-02-29,Cheque,EMT,Paul Mansell,,1000 · CIBC Bank 1615,0.00,1200.00,-1200.00
journal 2025.CSV,2012-02-29,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,36.55,-36.55
journal 2025.CSV,2012-02-29,Deposit,2065,,Deposit,1010 · Scotia Bank Main,5420.00,0.00,5420.00
journal 2025.CSV,2012-02-29,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,38.00,-38.00
journal 2025.CSV,2012-02-29,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,112.50,-112.50
journal 2025.CSV,2012-02-29,General Journal,46,,Fuel,6925 · Fuel,1440.40,0.00,1440.40
journal 2025.CSV,2012-02-29,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,40.00,-40.00
journal 2025.CSV,2012-02-29,Bill,SI00050,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,36.11,-36.11
journal 2025.CSV,2012-03-01,Cheque,dd,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,4.50,-4.50
journal 2025.CSV,2012-03-01,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,36.01,-36.01
journal 2025.CSV,2012-03-01,Bill,RD048536,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,609.37,-609.37
journal 2025.CSV,2012-03-01,Cheque,dd,Global Merchant Fees,,1000 · CIBC Bank 1615,0.00,1069.62,-1069.62
journal 2025.CSV,2012-03-02,Cheque,dd,Global Liquor Store,,1000 · CIBC Bank 1615,0.00,143.95,-143.95
journal 2025.CSV,2012-03-02,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,10.01,-10.01
journal 2025.CSV,2012-03-02,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,600.00,-600.00
journal 2025.CSV,2012-03-02,Cheque,dd,Capri Liquor Store,,1000 · CIBC Bank 1615,0.00,26.79,-26.79
journal 2025.CSV,2012-03-03,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,26.51,-26.51
journal 2025.CSV,2012-03-03,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,44.50,-44.50
journal 2025.CSV,2012-03-03,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,108.78,-108.78
journal 2025.CSV,2012-03-04,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,19.97,-19.97
journal 2025.CSV,2012-03-04,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,8.55,-8.55
journal 2025.CSV,2012-03-04,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,40.01,-40.01
journal 2025.CSV,2012-03-05,Cheque,EMT,Paul Mansell,,1000 · CIBC Bank 1615,0.00,400.00,-400.00
journal 2025.CSV,2012-03-05,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,61.00,-61.00
journal 2025.CSV,2012-03-05,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,1337.11,-1337.11
journal 2025.CSV,2012-03-05,Cheque,210,"Shellington, Joanne",,1000 · CIBC Bank 1615,0.00,500.00,-500.00
journal 2025.CSV,2012-03-05,Cheque,dd,Husky,,1000 · CIBC Bank 1615,0.00,119.00,-119.00
journal 2025.CSV,2012-03-06,Bill Pmt -Cheque,dd,Telus Communications,215958149 4,1000 · CIBC Bank 1615,0.00,2142.59,-2142.59
journal 2025.CSV,2012-03-06,Cheque,dd,Bank Charges & Interest,,1000 · CIBC Bank 1615,0.00,42.50,-42.50
journal 2025.CSV,2012-03-07,Cheque,dd,Centex,,1000 · CIBC Bank 1615,0.00,55.00,-55.00
journal 2025.CSV,2012-03-07,Bill Pmt -Cheque,dd,Parr's Automotive,,1000 · CIBC Bank 1615,0.00,200.00,-200.00
journal 2025.CSV,2012-03-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,7.11,-7.11
journal 2025.CSV,2012-03-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2012-03-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,32.00,-32.00
journal 2025.CSV,2012-03-08,Cheque,dd,LFG Business PAD,,1000 · CIBC Bank 1615,0.00,202.27,-202.27
journal 2025.CSV,2012-03-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,40.15,-40.15
journal 2025.CSV,2012-03-08,Bill,RDP0288502,Red Deer Advocate,,2000 · Accounts Payable,0.00,108.57,-108.57
journal 2025.CSV,2012-03-08,Bill Pmt -Cheque,cash,Red Deer Advocate,,1090 · Bank Shareholder,0.00,108.57,-108.57
journal 2025.CSV,2012-03-08,Cheque,214,Heather Gullison,,1000 · CIBC Bank 1615,0.00,214.56,-214.56
journal 2025.CSV,2012-03-08,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,1910.65,-1910.65
journal 2025.CSV,2012-03-08,Cheque,w/d,Paul Richard (v),,1000 · CIBC Bank 1615,0.00,3000.00,-3000.00
journal 2025.CSV,2012-03-09,Cheque,dd,AMEX,,1000 · CIBC Bank 1615,0.00,25.00,-25.00
journal 2025.CSV,2012-03-12,Cheque,cash,Starbucks,,1090 · Bank Shareholder,0.00,5.62,-5.62
journal 2025.CSV,2012-03-12,Cheque,dd,Costco Wholesale,,1000 · CIBC Bank 1615,0.00,107.45,-107.45
