FULL RECEIPTS REPORT FOR 2019 (All Columns, Including Nulls)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	source_hash	created_at
575	quickbooks_csv	576	2019-11-13	MR SUDS INC		CAD	6.30	0.30	6.00	OTHER_EXPENSE	Card	POSTED	NULL	590	f923609af4af37d11ae120d2c61e435e33e6344c322c793222e6fc9f7f918d46	2025-09-14 16:52:48.101950-06:00
573	quickbooks_csv	574	2019-11-08	NATIONAL MONEY MART		CAD	486.97	23.19	463.78	OTHER_EXPENSE	Check	POSTED	NULL	588	c4fb100e4b872a6452a8c2d2d89a5c028593af8ebb498843e980567fac2eb749	2025-09-14 16:52:48.101950-06:00
733	quickbooks_csv	734	2019-06-15	NESTERS MARKET		CAD	14.95	0.71	14.24	OTHER_EXPENSE	Card	POSTED	NULL	748	467145c3479e5a35b744d91159e8841f6fbd92efd25bb882fed01ed0970722f5	2025-09-14 16:52:48.101950-06:00
257	quickbooks_csv	257	2019-01-24	NISKU ESSO		CAD	104.00	4.95	99.05	FUEL_EXPENSE	Card	POSTED	NULL	273	90ef999d940dc71a87a9da88c8f57714e04219d01110e4c4c9c9f8ecd5baac6d	2025-09-14 16:52:48.101950-06:00
572	quickbooks_csv	573	2019-12-02	NORTHLAND RADIATOR		CAD	88.03	4.19	83.84	OTHER_EXPENSE	Debit	POSTED	NULL	587	5743339b9f4c74c8045604d53b1a92c77d228acdc6b56a312be866b9780a3e55	2025-09-14 16:52:48.101950-06:00
813	quickbooks_csv	814	2019-11-18	OLYMPIA 46TH AVE		CAD	100.00	1.85	98.15	OTHER_EXPENSE	Cash	POSTED	NULL	828	4cd60110b60a6e8148483589e1662b431d4fcda0e2e7069349b186ddce42b5fe	2025-09-14 16:52:48.101950-06:00
471	quickbooks_csv	472	2019-03-28	ONE STOP LIQUOR		CAD	87.64	4.09	83.55	OTHER_EXPENSE	Debit	POSTED	NULL	486	8dc8f489c2b0f11e60df3628b489ee62c9a0fcc1197e4aeb7a72eaaa9e09100f	2025-09-14 16:52:48.101950-06:00
665	quickbooks_csv	666	2019-10-03	PARTSOURCE		CAD	54.14	2.58	51.56	MAINTENANCE_EXPENSE	NULL	POSTED	NULL	680	bab65c22248580bb7933eb95a1bd36548a7a2666bee9a94d7c6370681960c1e6	2025-09-14 16:52:48.101950-06:00
333	quickbooks_csv	334	2019-01-30	PETRO-CANADA		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Card	POSTED	NULL	348	1037f55516605895e47b5ea045e71917aba56067114a87da7c2ada2b584794d8	2025-09-14 16:52:48.101950-06:00
328	quickbooks_csv	329	2019-02-06	PETRO-CANADA		CAD	29.38	1.40	27.98	FUEL_EXPENSE	Debit	POSTED	NULL	343	7400b4736b70de7a14c0baf29afdc4a9de7ea807559d6e64b9b735c510be2fde	2025-09-14 16:52:48.101950-06:00
391	quickbooks_csv	392	2019-02-07	PETRO-CANADA		CAD	61.37	2.92	58.45	FUEL_EXPENSE	Debit	POSTED	NULL	406	d8c05d6404c258336411a1a6b683565f3a306336cc12c3bcfdfc9f9aea1f2e37	2025-09-14 16:52:48.101950-06:00
73	quickbooks_csv	73	2019-03-04	PETRO-CANADA		CAD	20.00	1.51	18.49	FUEL_EXPENSE	Card	POSTED	NULL	89	5f88be310d5549e8ce521129b7d1d7c9aea7bee7a9ef9ab58b27e6da2f4af2bc	2025-09-14 16:52:48.101950-06:00
227	quickbooks_csv	227	2019-03-04	PETRO-CANADA		CAD	11.69	0.56	11.13	FUEL_EXPENSE	Card	POSTED	NULL	243	de9d34a2c17410525046422d90efc0442716bc60afbe859ec520c7324709de94	2025-09-14 16:52:48.101950-06:00
253	quickbooks_csv	253	2019-03-05	PETRO-CANADA		CAD	23.51	1.12	22.39	FUEL_EXPENSE	Debit	POSTED	NULL	269	1216e1ae870b42371718dc799313e06219af8f2fd2c27172a41427d5f8573dd0	2025-09-14 16:52:48.101950-06:00
90	quickbooks_csv	90	2019-03-10	PETRO-CANADA		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	106	6c4b2b47b9a7ce2088a840f25e9916d3c1f67ec225c0f36cfc3e3274b57e3ee7	2025-09-14 16:52:48.101950-06:00
231	quickbooks_csv	231	2019-03-13	PETRO-CANADA		CAD	50.00	2.38	47.62	FUEL_EXPENSE	Card	POSTED	NULL	247	e00c2e319c0f0c1d98795ba0cf3a0eecdc1e827d31762a3303a1b4ff9de06a63	2025-09-14 16:52:48.101950-06:00
75	quickbooks_csv	75	2019-03-14	PETRO-CANADA		CAD	20.00	3.14	16.86	FUEL_EXPENSE	Card	POSTED	NULL	91	81f412468e0914f74202470bc9fb35d9683157a6b83dba6939a7057a9bdab7eb	2025-09-14 16:52:48.101950-06:00
212	quickbooks_csv	212	2019-03-16	PETRO-CANADA		CAD	50.00	2.38	47.62	FUEL_EXPENSE	Card	POSTED	NULL	228	4b53b30080586ad2091b917e1fe3f51dc7aea2c3e5cac2cc4db76978a3d0cee6	2025-09-14 16:52:48.101950-06:00
89	quickbooks_csv	89	2019-03-16	PETRO-CANADA		CAD	20.05	0.95	19.10	FUEL_EXPENSE	Cash	POSTED	NULL	105	f95170ab4b453db9b0bb8c2f4952ff9d333a8fd4bc6bbdb2fd172dd0a444aaad	2025-09-14 16:52:48.101950-06:00
74	quickbooks_csv	74	2019-03-16	PETRO-CANADA		CAD	60.00	2.86	57.14	FUEL_EXPENSE	Cash	POSTED	NULL	90	d40cfd5ee805c32798cb716228ba7a38bbdb3ce741128daa830219646b876f06	2025-09-14 16:52:48.101950-06:00
85	quickbooks_csv	85	2019-03-28	PETRO-CANADA		CAD	8.95	0.43	8.52	FUEL_EXPENSE	Cash	POSTED	NULL	101	4d35b465a42344f082340ffba6e97dfa207c56350fb01d181d832579fc53b1a6	2025-09-14 16:52:48.101950-06:00
29	quickbooks_csv	29	2019-05-05	PETRO-CANADA		CAD	14.06	0.67	13.39	FUEL_EXPENSE	Debit	POSTED	NULL	45	9ce21190622862880e0e132a0dc153dba857a5df0efe33d7eb2f8a5f60cdaeba	2025-09-14 16:52:48.101950-06:00
629	quickbooks_csv	630	2019-07-17	PETRO-CANADA		CAD	10.00	0.48	9.52	FUEL_EXPENSE	Cash	POSTED	NULL	644	f1e104a6fc44612d5d55f0c6dcc093f8dcbb0072fb298323c9eb41e781da2288	2025-09-14 16:52:48.101950-06:00
335	quickbooks_csv	336	2019-08-08	PETRO-CANADA		CAD	14.10	0.32	13.78	FUEL_EXPENSE	Cash	POSTED	NULL	350	c000280c99111738a48bb8682a8fb0aa844af1ce80e7b56e6e203558342b02aa	2025-09-14 16:52:48.101950-06:00
682	quickbooks_csv	683	2019-08-24	PETRO-CANADA		CAD	13.25	0.63	12.62	FUEL_EXPENSE	Cash	POSTED	NULL	697	bcf14de00411f3a0735af3695953cdbdcac6aff83a64a642a009a5e821d40056	2025-09-14 16:52:48.101950-06:00
712	quickbooks_csv	713	2019-09-06	PETRO-CANADA		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Debit	POSTED	NULL	727	e521880982d63ddece3fcf354507352cc4be3fb5d082ba16318eb16d57fc522a	2025-09-14 16:52:48.101950-06:00
529	quickbooks_csv	530	2019-11-02	PETRO-CANADA		CAD	45.55	2.17	43.38	FUEL_EXPENSE	Cash	POSTED	NULL	544	73ff9519af8c003df3a03ad1b7b9b4d6ac8fabf25ca0b7452f9ba15bd5de18db	2025-09-14 16:52:48.101950-06:00
530	quickbooks_csv	531	2019-11-02	PETRO-CANADA		CAD	83.00	3.95	79.05	FUEL_EXPENSE	Cash	POSTED	NULL	545	ecf8b371027fc7df3b3fc2ca1bd124db42a8ea4a67a356634cdced6c3a4dc6a4	2025-09-14 16:52:48.101950-06:00
518	quickbooks_csv	519	2019-11-18	PETRO-CANADA		CAD	30.00	1.43	28.57	FUEL_EXPENSE	Debit	POSTED	NULL	533	33254aacc6aa13ee1b6c939722be4e362e974fb5329af65b52bf09c3cddd480e	2025-09-14 16:52:48.101950-06:00
145	quickbooks_csv	145	2019-08-06	PETROCANADA		CAD	36.00	1.24	34.76	FUEL_EXPENSE	Cash	POSTED	NULL	161	e6bc1f60c6c3c7b26f5d833fdd7d48d0550ca3f3b506381bea9329500b1e610d	2025-09-14 16:52:48.101950-06:00
531	quickbooks_csv	532	2019-11-13	PETROCANADA		CAD	40.00	1.90	38.10	FUEL_EXPENSE	Cash	POSTED	NULL	546	d0276de8b4868dbbe8b19c3263c016c6007a78193c32bf9b05fe8dab1b5fab7f	2025-09-14 16:52:48.101950-06:00
612	quickbooks_csv	613	2019-12-21	PHU QUY RESTAURANT		CAD	10.71	0.51	10.20	OTHER_EXPENSE	Cash	POSTED	NULL	627	b85ddd9312a5f28dac01e749313d924a8c4818ce17c17803a95cad1d0bd9d5f9	2025-09-14 16:52:48.101950-06:00
244	quickbooks_csv	244	2019-10-08	PINK BOW		CAD	27.76	1.32	26.44	OTHER_EXPENSE	Card	POSTED	NULL	260	d0bb3ec8c7a66126fcc315f8875b4d405402a533298b2ef8378b0f67759732e2	2025-09-14 16:52:48.101950-06:00
514	quickbooks_csv	515	2019-06-15	PLATINA LIQUOR 2		CAD	19.34	0.75	18.59	OTHER_EXPENSE	Card	POSTED	NULL	529	c9b48ca3ebe8c0912dd4a2001aa0f4e8d36eb23b67d785da2239e407d1338749	2025-09-14 16:52:48.101950-06:00
720	quickbooks_csv	721	2019-01-04	PLENTY OF LIQUOR		CAD	44.28	2.10	42.18	OTHER_EXPENSE	Debit	POSTED	NULL	735	afd262fb6f92e275d743a15089f1c253b2d964ddc026eb80926ad6c9b700224f	2025-09-14 16:52:48.101950-06:00
760	quickbooks_csv	761	2019-01-04	PLENTY OF LIQUOR		CAD	140.62	6.40	134.22	OTHER_EXPENSE	Debit	POSTED	NULL	775	3a8396f8c2614db0868e4baae107a8cacac748bfb91e6f6c2544548dc8785b67	2025-09-14 16:52:48.101950-06:00
452	quickbooks_csv	453	2019-01-12	PLENTY OF LIQUOR		CAD	85.90	4.09	81.81	OTHER_EXPENSE	Cash	POSTED	NULL	467	8716c319e62a4351d6ed01b7ba1a62ab47bb4f985da81d5bfaa8ecb31e6fcc02	2025-09-14 16:52:48.101950-06:00
797	quickbooks_csv	798	2019-01-13	PLENTY OF LIQUOR		CAD	119.81	5.42	114.39	OTHER_EXPENSE	Cash	POSTED	NULL	812	6c460733385d2e8c6a8cd220902622dcc6ea89655b6fcedbf193aeca9433a193	2025-09-14 16:52:48.101950-06:00
509	quickbooks_csv	510	2019-01-18	PLENTY OF LIQUOR		CAD	65.51	3.05	62.46	OTHER_EXPENSE	Card	POSTED	NULL	524	aeb84d6c6dd31cd1f15730b7300c31f05c354bbb82fa152f9979e05e4b5fe49c	2025-09-14 16:52:48.101950-06:00
508	quickbooks_csv	509	2019-01-18	PLENTY OF LIQUOR		CAD	203.80	9.25	194.55	OTHER_EXPENSE	Debit	POSTED	NULL	523	0c230747c22dd3a870cbfd80a4b36b294001334aba1e5de6daba1713edb1cc96	2025-09-14 16:52:48.101950-06:00
507	quickbooks_csv	508	2019-01-18	PLENTY OF LIQUOR		CAD	78.22	3.55	74.67	OTHER_EXPENSE	Debit	POSTED	NULL	522	6103bf08eaf10d1318950c2a33a7e669cb07dcdbd684c169cb12a3d1a89415ae	2025-09-14 16:52:48.101950-06:00
817	quickbooks_csv	818	2019-01-22	PLENTY OF LIQUOR		CAD	365.01	16.97	348.04	OTHER_EXPENSE	Debit	POSTED	NULL	832	c192c14daa72adfad5b881d75900ccab5c42aac6e66df23d0201664c1e68b7c8	2025-09-14 16:52:48.101950-06:00
614	quickbooks_csv	615	2019-02-01	PLENTY OF LIQUOR		CAD	25.24	1.20	24.04	OTHER_EXPENSE	Card	POSTED	NULL	629	e4a0f95f4000b70a3fd17ea0fecb0093f81fd88056014da888c1d05c497f35f4	2025-09-14 16:52:48.101950-06:00
499	quickbooks_csv	500	2019-02-01	PLENTY OF LIQUOR		CAD	201.69	9.59	192.10	OTHER_EXPENSE	Card	POSTED	NULL	514	6e21e9ed01bb860f62b0ee277cba1fbf74681fdce39779bf0c1503d2cfbfa680	2025-09-14 16:52:48.101950-06:00
479	quickbooks_csv	480	2019-02-08	PLENTY OF LIQUOR		CAD	261.45	12.04	249.41	OTHER_EXPENSE	Cash	POSTED	NULL	494	d74c7efd1d14f3f3ebca0fd950ac30a51c592cc1dd10c524f6de1ea4b8775c34	2025-09-14 16:52:48.101950-06:00
738	quickbooks_csv	739	2019-02-14	PLENTY OF LIQUOR		CAD	8.49	0.40	8.09	OTHER_EXPENSE	Cash	POSTED	NULL	753	9ba31f87592230834a532d337f5a03f94449cd8c2e4bf338d6dc98025cd521d9	2025-09-14 16:52:48.101950-06:00
734	quickbooks_csv	735	2019-02-19	PLENTY OF LIQUOR		CAD	84.58	3.80	80.78	OTHER_EXPENSE	Cash	POSTED	NULL	749	b0e02fc307d12cd4b6ffc63b48a8bd944c99493493e8212c92e98b6c8914e83e	2025-09-14 16:52:48.101950-06:00
736	quickbooks_csv	737	2019-02-27	PLENTY OF LIQUOR		CAD	97.17	4.40	92.77	OTHER_EXPENSE	Debit	POSTED	NULL	751	e6eedc592b4f6d2c3ef6c7c4f16b3c2f1c73cef249cc1116951133c22fa64329	2025-09-14 16:52:48.101950-06:00
483	quickbooks_csv	484	2019-03-01	PLENTY OF LIQUOR		CAD	37.08	1.77	35.31	OTHER_EXPENSE	Cash	POSTED	NULL	498	e29f9f547060a8ce436d31bb8e990d92752ad32e4a378160e73c2822a3ac075c	2025-09-14 16:52:48.101950-06:00
495	quickbooks_csv	496	2019-03-08	PLENTY OF LIQUOR		CAD	303.68	14.20	289.48	OTHER_EXPENSE	Debit	POSTED	NULL	510	3114c85f832d88d1c8259ac6704cad3fe23a7ac17de4e468d747d41464b44b3f	2025-09-14 16:52:48.101950-06:00
497	quickbooks_csv	498	2019-03-10	PLENTY OF LIQUOR		CAD	139.94	6.42	133.52	OTHER_EXPENSE	Cash	POSTED	NULL	512	73425dfe9de4770b9caa10efddecd3ff326387341ef16275f1ea1d605b265e04	2025-09-14 16:52:48.101950-06:00
798	quickbooks_csv	799	2019-03-13	PLENTY OF LIQUOR		CAD	116.52	5.25	111.27	OTHER_EXPENSE	Cash	POSTED	NULL	813	cde464c7d366954c74c5c02c99181689995944642faa9ea1142499082f9caf14	2025-09-14 16:52:48.101950-06:00
496	quickbooks_csv	497	2019-03-13	PLENTY OF LIQUOR		CAD	33.72	1.59	32.13	OTHER_EXPENSE	Debit	POSTED	NULL	511	5343e034f4971d162b6325c8ab9ba435fc50df07990f9c2a2a82413b538d9073	2025-09-14 16:52:48.101950-06:00
468	quickbooks_csv	469	2019-03-13	PLENTY OF LIQUOR		CAD	91.76	4.30	87.46	OTHER_EXPENSE	Debit	POSTED	NULL	483	85090832d453e64e2a362771b14e13d7cb73721078068eb7999865c18721d8d3	2025-09-14 16:52:48.101950-06:00
469	quickbooks_csv	470	2019-03-14	PLENTY OF LIQUOR		CAD	222.09	10.01	212.08	OTHER_EXPENSE	Debit	POSTED	NULL	484	801ec7efb09cf738f0e5392f84e42e254f96fbbd6b1ddc908f90dc31ea2bf1da	2025-09-14 16:52:48.101950-06:00
500	quickbooks_csv	501	2019-03-14	PLENTY OF LIQUOR		CAD	39.64	1.86	37.78	OTHER_EXPENSE	Debit	POSTED	NULL	515	7df121164bcec5bb269b885582a6a4ed13d36b34a90bd7c8dac287c9878a16ea	2025-09-14 16:52:48.101950-06:00
494	quickbooks_csv	495	2019-03-15	PLENTY OF LIQUOR		CAD	39.95	1.88	38.07	OTHER_EXPENSE	Cash	POSTED	NULL	509	5191739342d087f8452826dde55466a716681b97809ab99a5c3ed5d2e34ffa81	2025-09-14 16:52:48.101950-06:00
513	quickbooks_csv	514	2019-03-21	PLENTY OF LIQUOR		CAD	263.21	12.25	250.96	OTHER_EXPENSE	Debit	POSTED	NULL	528	fe7a26661f371be5f3200e8c22d118e739ea67aaf0fac0b20ed46d0e3dc2bfc0	2025-09-14 16:52:48.101950-06:00
504	quickbooks_csv	505	2019-03-22	PLENTY OF LIQUOR		CAD	102.61	4.75	97.86	OTHER_EXPENSE	Debit	POSTED	NULL	519	cead3d67181a003cf89f29ccf5ea3bc73d20722f5677777a1a52ac3b37fde88d	2025-09-14 16:52:48.101950-06:00
503	quickbooks_csv	504	2019-03-22	PLENTY OF LIQUOR		CAD	234.35	10.81	223.54	OTHER_EXPENSE	Debit	POSTED	NULL	518	0e93e1d5fb078ac5994c367499ff511e8d181ed8a09f908a64d6488c3a99b69a	2025-09-14 16:52:48.101950-06:00
502	quickbooks_csv	503	2019-03-22	PLENTY OF LIQUOR		CAD	28.62	1.35	27.27	OTHER_EXPENSE	Debit	POSTED	NULL	517	ece15e92afe7061af119a30f6be90cd066f7ac72e758abd60eec53ca1407e45a	2025-09-14 16:52:48.101950-06:00
511	quickbooks_csv	512	2019-03-23	PLENTY OF LIQUOR		CAD	146.00	6.65	139.35	OTHER_EXPENSE	Debit	POSTED	NULL	526	c8665c3b0f84534ae754bdd68998b8f41433a3853bba76cdfe496fb74a600c71	2025-09-14 16:52:48.101950-06:00
501	quickbooks_csv	502	2019-03-23	PLENTY OF LIQUOR		CAD	90.88	9.12	81.76	OTHER_EXPENSE	Cash	POSTED	NULL	516	d51fe4e850a49b55c0b9f4ff9f3166b103c55b509fdc9d2d97a5b5e775f568e7	2025-09-14 16:52:48.101950-06:00
463	quickbooks_csv	464	2019-03-28	PLENTY OF LIQUOR		CAD	191.09	8.69	182.40	OTHER_EXPENSE	Debit	POSTED	NULL	478	dc5a0b993087c8e03f25fe6d650fcf092884a42c023767b0f5925fc5f4cd5816	2025-09-14 16:52:48.101950-06:00
506	quickbooks_csv	507	2019-03-28	PLENTY OF LIQUOR		CAD	93.97	4.47	89.50	OTHER_EXPENSE	Cash	POSTED	NULL	521	cdf3af44f6798c3a8304f45f511f548a85eb8ca46337730d4489e29247adf4ca	2025-09-14 16:52:48.101950-06:00
498	quickbooks_csv	499	2019-03-29	PLENTY OF LIQUOR		CAD	65.68	3.12	62.56	OTHER_EXPENSE	Cash	POSTED	NULL	513	cfc22432b55651a8b1e49d7b3ccc09859c81ff4d6b3217e231462e4ce28b1a79	2025-09-14 16:52:48.101950-06:00
489	quickbooks_csv	490	2019-03-29	PLENTY OF LIQUOR		CAD	410.24	18.91	391.33	OTHER_EXPENSE	Debit	POSTED	NULL	504	37b7c5ba883307cf077e68ba7a3860d46a80be77d83db7657ab1c0ca5da2a12c	2025-09-14 16:52:48.101950-06:00
432	quickbooks_csv	433	2019-03-30	PLENTY OF LIQUOR		CAD	168.14	7.75	160.39	OTHER_EXPENSE	Cash	POSTED	NULL	447	54ec595541a7eea89dfb542ec70d81b4c3eeba51badd42f7b4fa0244e85c2452	2025-09-14 16:52:48.101950-06:00
505	quickbooks_csv	506	2019-04-02	PLENTY OF LIQUOR		CAD	191.94	8.79	183.15	OTHER_EXPENSE	Debit	POSTED	NULL	520	8af7bb960dcfc70f1e0a6232d8b8b1ac828d82a705a7f968494b2e13d6d78c05	2025-09-14 16:52:48.101950-06:00
761	quickbooks_csv	762	2019-04-26	PLENTY OF LIQUOR		CAD	93.97	4.25	89.72	OTHER_EXPENSE	Debit	POSTED	NULL	776	de6b0af74c44617333063b8e5169396955e4988777343fcc163241a84c0e5de3	2025-09-14 16:52:48.101950-06:00
763	quickbooks_csv	764	2019-04-26	PLENTY OF LIQUOR		CAD	169.36	7.87	161.49	OTHER_EXPENSE	Debit	POSTED	NULL	778	b5937526ded8caf466429921a3a96ba26239825f216ec1796041aea2f32bf4f8	2025-09-14 16:52:48.101950-06:00
762	quickbooks_csv	763	2019-04-26	PLENTY OF LIQUOR		CAD	177.04	8.08	168.96	OTHER_EXPENSE	Debit	POSTED	NULL	777	92bc5cd8fa6d5b5b306a007128881e393f368df7c6c82adfed1ec7302093e66c	2025-09-14 16:52:48.101950-06:00
759	quickbooks_csv	760	2019-04-26	PLENTY OF LIQUOR		CAD	101.44	4.64	96.80	OTHER_EXPENSE	Debit	POSTED	NULL	774	f6134b23929967d79d9aaa77d7c0153279b73d3f5df4aeb17b401223aa75f710	2025-09-14 16:52:48.101950-06:00
721	quickbooks_csv	722	2019-05-02	PLENTY OF LIQUOR		CAD	111.22	5.10	106.12	OTHER_EXPENSE	Cash	POSTED	NULL	736	284f8e22501b276ac4c3922af024e7450f98957c7c8c929b4c2d7c1ac5eac13b	2025-09-14 16:52:48.101950-06:00
722	quickbooks_csv	723	2019-05-04	PLENTY OF LIQUOR		CAD	64.76	3.02	61.74	OTHER_EXPENSE	Debit	POSTED	NULL	737	9eb3ca231707ae91709edcba8b7fd040d51997d44ffed1e0b8f157d2632ad57c	2025-09-14 16:52:48.101950-06:00
179	quickbooks_csv	179	2019-05-10	PLENTY OF LIQUOR		CAD	282.11	12.54	269.57	OTHER_EXPENSE	Cash	POSTED	NULL	195	5364a26e05e4083f507803da230974ccaacfcd26f6513b64e0fdf91631c4588b	2025-09-14 16:52:48.101950-06:00
764	quickbooks_csv	765	2019-05-16	PLENTY OF LIQUOR		CAD	59.57	2.75	56.82	OTHER_EXPENSE	Debit	POSTED	NULL	779	4cf263d1bd4f31902c9e1bc34bea80ab33358075f9c4857991fe96abf14baffe	2025-09-14 16:52:48.101950-06:00
743	quickbooks_csv	744	2019-05-17	PLENTY OF LIQUOR		CAD	28.62	1.35	27.27	OTHER_EXPENSE	Cash	POSTED	NULL	758	94f8edf1a9375c5a4df08a9271a917b91c7e3cd56cf973f8c18679808b535481	2025-09-14 16:52:48.101950-06:00
741	quickbooks_csv	742	2019-05-23	PLENTY OF LIQUOR		CAD	117.71	5.35	112.36	OTHER_EXPENSE	Debit	POSTED	NULL	756	9fc80e37a8ed5f9747a526fb182fa3a603630885ad7ee62b1c21e1633ad8f7a8	2025-09-14 16:52:48.101950-06:00
719	quickbooks_csv	720	2019-05-23	PLENTY OF LIQUOR		CAD	305.43	13.91	291.52	OTHER_EXPENSE	Debit	POSTED	NULL	734	06fffc97b06490d2a546fa0e13c55c300a0388c7f7a3ff69a8347f8dc2d3e866	2025-09-14 16:52:48.101950-06:00
742	quickbooks_csv	743	2019-05-23	PLENTY OF LIQUOR		CAD	247.20	11.19	236.01	OTHER_EXPENSE	Debit	POSTED	NULL	757	ae3854177048396fadb95d25f1bef6f76d47e1468da52c77b100d94710edefab	2025-09-14 16:52:48.101950-06:00
740	quickbooks_csv	741	2019-05-23	PLENTY OF LIQUOR		CAD	86.37	3.90	82.47	OTHER_EXPENSE	Debit	POSTED	NULL	755	74fa3e5d168a74448809916cfb7b107f19f0481588ef6f5ccb3f468304dee94d	2025-09-14 16:52:48.101950-06:00
723	quickbooks_csv	724	2019-05-28	PLENTY OF LIQUOR		CAD	101.74	4.63	97.11	OTHER_EXPENSE	Cash	POSTED	NULL	738	93a96d0eb8f231e039dd76f663e320b18cd4a95360cf51413b3a9847943ec8f7	2025-09-14 16:52:48.101950-06:00
726	quickbooks_csv	727	2019-05-31	PLENTY OF LIQUOR		CAD	77.76	3.66	74.10	OTHER_EXPENSE	Cash	POSTED	NULL	741	460218f173ac776b0c08aab5387d15452d154f4ab61302fc76ba1b4a6bba1786	2025-09-14 16:52:48.101950-06:00
725	quickbooks_csv	726	2019-05-31	PLENTY OF LIQUOR		CAD	276.66	12.67	263.99	OTHER_EXPENSE	Cash	POSTED	NULL	740	b827439ceca045416bc538696bde05310e7f8d7a244ad90d0e21aea6ca2c2c44	2025-09-14 16:52:48.101950-06:00
493	quickbooks_csv	494	2019-06-08	PLENTY OF LIQUOR		CAD	206.00	9.81	196.19	OTHER_EXPENSE	Cash	POSTED	NULL	508	d1e4d4a098661343bddc2335a2f07e066d6832ef6f695a8c2b48b171a88dadee	2025-09-14 16:52:48.101950-06:00
461	quickbooks_csv	462	2019-06-12	PLENTY OF LIQUOR		CAD	251.38	11.69	239.69	OTHER_EXPENSE	Debit	POSTED	NULL	476	2c14bac00dc4794bcc2ab96b80f2b3dd14f7f2e54af99f92c19c30300813bf20	2025-09-14 16:52:48.101950-06:00
449	quickbooks_csv	450	2019-06-14	PLENTY OF LIQUOR		CAD	80.27	3.73	76.54	OTHER_EXPENSE	Debit	POSTED	NULL	464	39d19c0a7fcc333f0068bf859f40803b4f757e6b7a6785b636d78b7ab1c03539	2025-09-14 16:52:48.101950-06:00
460	quickbooks_csv	461	2019-06-14	PLENTY OF LIQUOR		CAD	198.43	9.13	189.30	OTHER_EXPENSE	Debit	POSTED	NULL	475	d47433408829d6c805b19c24b27a32b1da66e22451430ef5b931ff8701418d11	2025-09-14 16:52:48.101950-06:00
450	quickbooks_csv	451	2019-06-14	PLENTY OF LIQUOR		CAD	170.30	7.88	162.42	OTHER_EXPENSE	Debit	POSTED	NULL	465	30d415c8fd4506bcd65594cc49ef6dbe74fcf7754545daa936f08c7f5f180f3e	2025-09-14 16:52:48.101950-06:00
447	quickbooks_csv	448	2019-06-14	PLENTY OF LIQUOR		CAD	87.53	3.94	83.59	OTHER_EXPENSE	Debit	POSTED	NULL	462	61667a6eb0ba25428fdd4a2c06c065a0631d160f6ea788e49ad1e278a240a048	2025-09-14 16:52:48.101950-06:00
193	quickbooks_csv	193	2019-06-18	PLENTY OF LIQUOR		CAD	11.29	0.50	10.79	OTHER_EXPENSE	Debit	POSTED	NULL	209	caf7d089dd6cb7539037051ba3669f2aefcf51e0e8b77b664184e83bf7fd385f	2025-09-14 16:52:48.101950-06:00
728	quickbooks_csv	729	2019-06-20	PLENTY OF LIQUOR		CAD	68.78	3.09	65.69	OTHER_EXPENSE	Debit	POSTED	NULL	743	ab46a515919cdffd37b2cba2f06119a91aaa401d96d0c49f1ed170ce4d795e57	2025-09-14 16:52:48.101950-06:00
448	quickbooks_csv	449	2019-06-20	PLENTY OF LIQUOR		CAD	76.95	3.57	73.38	OTHER_EXPENSE	Debit	POSTED	NULL	463	61124c963fcdac8093576fc966d2bac4fb9163548176c9a1984f92df8e9a9a50	2025-09-14 16:52:48.101950-06:00
446	quickbooks_csv	447	2019-06-20	PLENTY OF LIQUOR		CAD	89.54	4.04	85.50	OTHER_EXPENSE	Debit	POSTED	NULL	461	ae65c999f718fc4323a804f2364f79cf458388ce0787886aa27f4c632bce3da0	2025-09-14 16:52:48.101950-06:00
445	quickbooks_csv	446	2019-06-20	PLENTY OF LIQUOR		CAD	45.63	2.16	43.47	OTHER_EXPENSE	Debit	POSTED	NULL	460	aca2398ae711316319650a5101a6382a5d7fc5217d99fca3fc7f87f2b5f5b302	2025-09-14 16:52:48.101950-06:00
433	quickbooks_csv	434	2019-06-20	PLENTY OF LIQUOR		CAD	45.66	2.10	43.56	OTHER_EXPENSE	Debit	POSTED	NULL	448	946b6e72e4cc6fed9368715135c7c93e969ec74713c9d73bb7b68153d8e87833	2025-09-14 16:52:48.101950-06:00
730	quickbooks_csv	731	2019-06-22	PLENTY OF LIQUOR		CAD	61.71	2.90	58.81	OTHER_EXPENSE	Debit	POSTED	NULL	745	0b789bec6281f7d3e34559cc26eb2c620e84d417a76358851a5b041e13b07f48	2025-09-14 16:52:48.101950-06:00
732	quickbooks_csv	733	2019-06-25	PLENTY OF LIQUOR		CAD	15.00	0.68	14.32	OTHER_EXPENSE	Cash	POSTED	NULL	747	531d0872aae15b355e52eedf82074bc0405432dab82b93dcafbdb7536d54a7f9	2025-09-14 16:52:48.101950-06:00
